latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,Precio_m2_total
-12.0911845,-76.96941619999998,Santiago de Surco,Lima,940.0,440.0,USD,15.0,4.0,5.0,27.0,4.0,500.0,6mc70,6mc70w,6mc70wb,6mc70wbe,6mc70wbed,5585.1063829787245
-11.94347363656127,-76.97666253019409,San Juan de Lurigancho,Lima,120.0,120.0,S/,1.0,3.0,6.0,14.0,1.0,0.0,6mck0,6mck03,6mck03g,6mck03g2,6mck03g21,2583.333333333333
-12.1259342,-77.01777099999998,Miraflores,Lima,180.0,180.0,S/,3.0,2.0,3.0,48.0,2.0,0.0,6mc5p,6mc5p2,6mc5p2t,6mc5p2t3,6mc5p2t37,4611.11111111111
-12.080223758408213,-76.92428752486876,La Molina,Lima,613.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,213.0,6mc73,6mc738,6mc738c,6mc738c7,6mc738c7w,4567.699836867863
-12.112767,-76.9859077,San Borja,Lima,664.0,398.0,S/,13.0,3.0,5.0,36.0,3.0,266.0,6mc70,6mc704,6mc704u,6mc704uw,6mc704uw4,11385.5421686747
-12.0777299,-76.9000762,La Molina,Lima,800.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,400.0,6mc76,6mc761,6mc7617,6mc76174,6mc761744,4156.25
-12.136168,-76.99693570000002,Santiago de Surco,Lima,30450.0,167.0,S/,2.0,2.0,3.0,28.0,2.0,30283.0,6mc4z,6mc4zy,6mc4zys,6mc4zyst,6mc4zyst9,50.196715927750404
-12.085030552100001,-76.9080798815,NoEspecifica,Lima,485.0,485.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc71,6mc71z,6mc71zv,6mc71zvp,6mc71zvpx,6420.653608247423
-12.1016349,-77.0121396,San Isidro,Lima,595.0,549.0,S/,17.0,4.0,4.0,34.0,3.0,46.0,6mc5p,6mc5ps,6mc5psc,6mc5pscq,6mc5pscqz,9378.151260504204
-12.09489595634177,-77.03352978280333,San Isidro,Lima,372.0,367.0,USD,12.0,3.0,4.0,34.0,3.0,5.0,6mc5p,6mc5pn,6mc5pn1,6mc5pn1y,6mc5pn1yh,15750.0
-12.067767300000002,-76.94092189999998,La Molina,Lima,428.0,428.0,S/,14.0,4.0,4.0,21.0,4.0,0.0,6mc73,6mc735,6mc735j,6mc735jk,6mc735jk4,4407.710280373832
-12.09033195327923,-76.96401357650755,Santiago de Surco,Lima,675.0,403.0,USD,14.0,4.0,4.0,25.0,3.0,272.0,6mc70,6mc70x,6mc70xh,6mc70xh8,6mc70xh88,5703.7037037037035
-11.9821953,-76.7971493,Chaclacayo,Lima,180.0,180.0,S/,3.0,2.0,4.0,26.0,1.0,0.0,6mc7u,6mc7u6,6mc7u6w,6mc7u6wn,6mc7u6wn8,3244.444444444445
-12.0857224,-76.9086688,La Molina,Lima,69.0,172.0,S/,2.0,3.0,5.0,24.0,2.0,-103.0,6mc71,6mc71z,6mc71zu,6mc71zug,6mc71zugd,11547.82608695652
-12.0976943,-76.95108509999999,La Molina,Lima,259.0,202.0,USD,4.0,4.0,4.0,18.0,2.0,57.0,6mc70,6mc70v,6mc70vt,6mc70vtv,6mc70vtvv,6081.081081081082
-12.751503,-76.622392,Asia,Cañete,490.0,490.0,S/,16.0,5.0,5.0,7.0,3.0,0.0,6m9x2,6m9x2q,6m9x2qt,6m9x2qtm,6m9x2qtm0,5771.573469387755
-12.122065699999999,-76.9803594,Santiago de Surco,Lima,180.0,60.0,S/,0.0,2.0,3.0,30.0,2.0,120.0,6mc70,6mc703,6mc7030,6mc7030x,6mc7030xg,5573.333333333332
-12.223526303560721,-76.94719014550782,Villa el Salvador,Lima,510.0,190.0,S/,3.0,4.0,8.0,32.0,2.0,320.0,6mc63,6mc63n,6mc63nb,6mc63nbb,6mc63nbbb,1365.686274509804
-12.076417214014551,-76.90121086789549,NoEspecifica,Lima,1600.0,1600.0,S/,19.0,6.0,5.0,21.0,5.0,0.0,6mc76,6mc761,6mc761d,6mc761d1,6mc761d1z,2637.9375
-7.888932899999998,-79.22114759999998,La Molina,Lima,600.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,200.0,6nxej,6nxej7,6nxej7b,6nxej7bg,6nxej7bgt,4958.333333333333
-12.0781345,-76.9284463,La Molina,Lima,736.0,640.0,USD,18.0,4.0,4.0,21.0,4.0,96.0,6mc73,6mc733,6mc733n,6mc733nr,6mc733nrv,8084.239130434783
-12.0769449,-76.89886199999998,La Molina,Lima,1020.0,555.0,USD,17.0,4.0,4.0,20.0,4.0,465.0,6mc76,6mc761,6mc7617,6mc7617y,6mc7617yw,4117.64705882353
-12.0919488,-76.89983570000003,La Molina,Lima,1319.0,489.0,USD,16.0,5.0,4.0,22.0,4.0,830.0,6mc74,6mc74n,6mc74ne,6mc74nep,6mc74nepr,6633.813495072024
-12.1039234,-76.94366809999998,La Molina,Lima,220.0,220.0,S/,5.0,4.0,4.0,16.0,2.0,0.0,6mc71,6mc71h,6mc71he,6mc71he3,6mc71he3d,5132.3090909090915
-12.1353039,-76.9788304,Santiago de Surco,Lima,313.0,250.0,USD,6.0,3.0,4.0,28.0,2.0,63.0,6mc6b,6mc6bq,6mc6bqc,6mc6bqcd,6mc6bqcdx,5814.696485623003
-12.11594002537003,-77.00547868731076,Surquillo,Lima,270.0,270.0,S/,7.0,4.0,6.0,16.0,2.0,0.0,6mc5p,6mc5pd,6mc5pdq,6mc5pdq7,6mc5pdq7d,5000.0
-12.0678876059,-76.93589438889998,NoEspecifica,Lima,213.0,213.0,S/,4.0,3.0,4.0,28.0,2.0,0.0,6mc73,6mc737,6mc7370,6mc7370g,6mc7370gr,5442.600938967136
-12.0378284,-77.0673294,Pachacamac,Lima,2650.0,351.0,S/,11.0,2.0,4.0,13.0,5.0,2299.0,6mc5w,6mc5w2,6mc5w29,6mc5w296,6mc5w2969,620.1509433962265
-12.1662195,-77.0270491,Chorrillos,Lima,1012.0,485.0,S/,16.0,4.0,5.0,18.0,4.0,527.0,6mc4z,6mc4z1,6mc4z1n,6mc4z1nw,6mc4z1nwe,3215.0197628458504
-12.1282718,-76.984992,Santiago de Surco,Lima,270.0,381.0,USD,13.0,4.0,4.0,30.0,3.0,-111.0,6mc70,6mc700,6mc700j,6mc700j5,6mc700j5x,7648.148148148148
-12.0987201,-77.05495510000003,San Isidro,Lima,612.0,612.0,S/,18.0,4.0,6.0,34.0,4.0,0.0,6mc5n,6mc5nt,6mc5nt6,6mc5nt6r,6mc5nt6rc,6372.5490196078445
-12.0934683,-76.94774220000002,La Molina,Lima,160.0,160.0,S/,2.0,3.0,5.0,24.0,2.0,0.0,6mc71,6mc71n,6mc71n2,6mc71n2q,6mc71n2q7,7000.0
-12.155864538558149,-77.02267932750857,Barranco,Lima,180.0,180.0,S/,3.0,3.0,4.0,33.0,2.0,0.0,6mc4z,6mc4z7,6mc4z71,6mc4z71f,6mc4z71fc,5444.444444444444
-12.900833300000002,-76.5086111,Asia,Cañete,300.0,260.0,S/,7.0,4.0,5.0,6.0,2.0,40.0,6m9we,6m9we5,6m9we52,6m9we52p,6m9we52ph,3350.0
-12.0867354,-76.9123878,La Molina,Lima,300.0,270.0,USD,7.0,3.0,4.0,18.0,2.0,30.0,6mc71,6mc71z,6mc71zd,6mc71zdj,6mc71zdje,6300.0
-11.9998228,-77.0890194,San Martín de Porres,Lima,236.0,164.0,S/,2.0,2.0,4.0,18.0,1.0,72.0,6mc5t,6mc5tz,6mc5tz3,6mc5tz3r,6mc5tz3rz,2449.152542372881
-12.750558999999999,-76.6232202,Asia,Cañete,200.0,200.0,S/,4.0,4.0,4.0,8.0,2.0,0.0,6m9x2,6m9x2q,6m9x2qu,6m9x2qud,6m9x2qudt,14110.0
-12.3547814,-76.8099235,Punta Negra,Lima,500.0,500.0,S/,16.0,6.0,5.0,3.0,4.0,0.0,6mc3s,6mc3sn,6mc3snu,6mc3snus,6mc3snusp,4550.0
-12.098611199999999,-77.0583352,San Isidro,Lima,345.0,400.0,USD,14.0,4.0,4.0,41.0,3.0,-55.0,6mc5n,6mc5nm,6mc5nmx,6mc5nmxb,6mc5nmxb6,17753.623188405796
-12.20798704610635,-77.00832352858883,Chorrillos,Lima,456.0,250.0,S/,6.0,3.0,3.0,24.0,2.0,206.0,6mc4x,6mc4x9,6mc4x9s,6mc4x9s7,6mc4x9s72,4623.607456140351
-12.085824,-76.9240475,La Molina,Lima,335.0,335.0,USD,10.0,4.0,4.0,15.0,3.0,0.0,6mc71,6mc71x,6mc71xc,6mc71xcd,6mc71xcdg,6686.567164179104
-12.1013127,-77.06184300000002,Magdalena,Lima,181.0,181.0,S/,3.0,3.0,4.0,34.0,2.0,0.0,6mc5n,6mc5nm,6mc5nmj,6mc5nmj2,6mc5nmj28,7444.751381215468
-12.131029199999999,-77.0080969,Santiago de Surco,Lima,343.0,280.0,USD,7.0,3.0,4.0,29.0,2.0,63.0,6mc4z,6mc4zx,6mc4zxs,6mc4zxs7,6mc4zxs7t,7142.857142857143
-12.302735,-76.78308670000001,Punta Hermosa,Lima,260.0,260.0,S/,7.0,2.0,3.0,7.0,1.0,0.0,6mc6h,6mc6hb,6mc6hb2,6mc6hb27,6mc6hb272,3058.1923076923076
-11.9607162,-76.98401009999998,San Juan de Lurigancho,Lima,168.0,168.0,S/,2.0,3.0,6.0,26.0,2.0,0.0,6mc7b,6mc7bn,6mc7bnt,6mc7bntg,6mc7bntgy,2678.5714285714284
-12.0761768,-77.09992779999997,San Miguel,Lima,160.0,208.0,S/,4.0,3.0,5.0,35.0,2.0,-48.0,6mc5m,6mc5m9,6mc5m99,6mc5m99e,6mc5m99e1,8196.25
-12.0737665,-76.88660959999999,La Molina,Lima,227.0,320.0,USD,10.0,4.0,4.0,15.0,3.0,-93.0,6mc76,6mc766,6mc766h,6mc766hc,6mc766hch,8942.731277533041
-12.128091099999999,-77.0210053,Miraflores,Lima,200.0,176.0,USD,3.0,2.0,3.0,48.0,2.0,24.0,6mc5p,6mc5p2,6mc5p25,6mc5p25h,6mc5p25h8,5512.5
-12.093076199999999,-77.0610203,Magdalena,Lima,325.0,378.0,S/,12.0,5.0,4.0,53.0,2.0,-53.0,6mc5n,6mc5nq,6mc5nqt,6mc5nqtb,6mc5nqtbs,8785.23076923077
-12.1111488,-76.96705319999998,Santiago de Surco,Lima,1000.0,600.0,USD,18.0,4.0,4.0,28.0,4.0,400.0,6mc70,6mc70e,6mc70e4,6mc70e4r,6mc70e4r3,5425.0
-12.136854845488019,-77.00364589691162,Santiago de Surco,Lima,243.0,207.0,USD,4.0,3.0,4.0,23.0,2.0,36.0,6mc4z,6mc4zw,6mc4zwx,6mc4zwx9,6mc4zwx9s,8065.843621399177
-12.081241499999999,-76.89900179999998,La Molina,Lima,1000.0,290.0,USD,8.0,4.0,4.0,19.0,3.0,710.0,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,4375.0
-12.1327994834,-77.01495079729999,Santiago de Surco,Lima,350.0,350.0,S/,11.0,4.0,4.0,30.0,2.0,0.0,6mc4z,6mc4zr,6mc4zrr,6mc4zrr3,6mc4zrr3m,6646.63142857143
-12.1394256,-76.99343309999998,Santiago de Surco,Lima,420.0,356.0,S/,11.0,4.0,4.0,30.0,2.0,64.0,6mc4z,6mc4zy,6mc4zyp,6mc4zyp4,6mc4zyp4d,5928.571428571428
-12.092755474,-76.9566298058,NoEspecifica,Lima,400.0,400.0,S/,14.0,5.0,5.0,18.0,3.0,0.0,6mc70,6mc70y,6mc70y9,6mc70y9f,6mc70y9fs,9323.945
-12.0808316,-76.9198159,La Molina,Lima,1299.0,650.0,USD,18.0,4.0,4.0,21.0,4.0,649.0,6mc73,6mc738,6mc738u,6mc738u8,6mc738u8n,2694.380292532717
-12.067572199999999,-76.93634039999998,La Molina,Lima,160.0,160.0,S/,2.0,3.0,5.0,24.0,2.0,0.0,6mc73,6mc737,6mc7370,6mc7370t,6mc7370tm,8187.5
-12.13041716410073,-77.00087289232789,Santiago de Surco,Lima,324.0,276.0,USD,7.0,3.0,4.0,29.0,2.0,48.0,6mc4z,6mc4zz,6mc4zz9,6mc4zz9x,6mc4zz9xj,5077.16049382716
-11.93213628184546,-77.06657962438966,Comas,Lima,260.0,260.0,S/,7.0,2.0,8.0,28.0,2.0,0.0,6mchn,6mchn7,6mchn7c,6mchn7cf,6mchn7cf6,3201.9230769230767
-12.0963327,-77.02807209999997,San Isidro,Lima,384.0,645.0,USD,18.0,4.0,6.0,34.0,4.0,-261.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,8203.125
-12.070927099999999,-76.9419772,La Molina,Lima,244.0,214.0,S/,4.0,4.0,4.0,18.0,2.0,30.0,6mc73,6mc734,6mc734s,6mc734s9,6mc734s9c,4655.737704918033
-12.07899152558117,-76.92709781852416,La Molina,Lima,600.0,265.0,USD,7.0,3.0,4.0,18.0,2.0,335.0,6mc73,6mc733,6mc733p,6mc733p6,6mc733p6u,7717.5
-12.0767673,-76.9928285,San Luis,Lima,210.0,210.0,S/,4.0,6.0,13.0,30.0,2.0,0.0,6mc5r,6mc5rc,6mc5rcr,6mc5rcrx,6mc5rcrx9,9417.247619047619
-12.1008172,-77.02885129999999,San Borja,Lima,702.0,405.0,S/,14.0,5.0,6.0,29.0,3.0,297.0,6mc5p,6mc5pj,6mc5pjj,6mc5pjj7,6mc5pjj79,7189.458689458689
-12.1063466,-77.02900670000002,Santiago de Surco,Lima,180.0,180.0,S/,3.0,3.0,4.0,32.0,2.0,0.0,6mc5p,6mc5ph,6mc5phj,6mc5phj5,6mc5phj5q,11600.0
-12.0752812,-76.9183184,La Molina,Lima,580.0,405.0,USD,14.0,4.0,4.0,21.0,4.0,175.0,6mc73,6mc739,6mc739v,6mc739vb,6mc739vb3,4344.827586206897
-12.0905551,-77.0156924,San Isidro,Lima,391.0,308.0,S/,9.0,3.0,4.0,34.0,3.0,83.0,6mc5p,6mc5pq,6mc5pqy,6mc5pqyz,6mc5pqyzk,6600.383631713555
-12.081858500000001,-76.92839339999998,La Molina,Lima,2580.0,700.0,USD,19.0,5.0,4.0,20.0,5.0,1880.0,6mc73,6mc732,6mc732w,6mc732w6,6mc732w6n,2848.837209302325
-12.1038844,-76.94635129999998,La Molina,Lima,165.0,150.0,S/,2.0,3.0,5.0,24.0,2.0,15.0,6mc71,6mc71h,6mc71h9,6mc71h93,6mc71h93u,3872.727272727273
-12.2183852,-76.92887089999998,Villa el Salvador,Lima,100.0,100.0,S/,0.0,3.0,4.0,22.0,1.0,0.0,6mc63,6mc63r,6mc63rw,6mc63rwn,6mc63rwne,4200.0
-12.0833203,-77.0926068,San Miguel,Lima,550.0,450.0,S/,15.0,4.0,6.0,35.0,4.0,100.0,6mc5m,6mc5m8,6mc5m8q,6mc5m8qc,6mc5m8qcs,4772.727272727273
-12.0679633,-76.91413009999997,La Molina,Lima,450.0,484.0,S/,16.0,5.0,4.0,22.0,4.0,-34.0,6mc73,6mc73g,6mc73g0,6mc73g0g,6mc73g0g4,8484.444444444445
-12.216221800000001,-76.94154420000002,Villa el Salvador,Lima,300.0,300.0,S/,9.0,2.0,3.0,20.0,1.0,0.0,6mc69,6mc690,6mc690h,6mc690hg,6mc690hgk,1388.333333333333
-12.105080000000001,-76.99346740000001,San Borja,Lima,308.0,220.0,S/,5.0,3.0,4.0,36.0,3.0,88.0,6mc5p,6mc5pu,6mc5pur,6mc5pur4,6mc5pur4f,4584.415584415585
-12.0957064,-76.9264984,La Molina,Lima,510.0,440.0,S/,15.0,4.0,4.0,18.0,4.0,70.0,6mc71,6mc71q,6mc71qp,6mc71qpc,6mc71qpc6,6107.843137254902
-12.1128605001,-76.97431541579998,Santiago de Surco,Lima,635.0,635.0,S/,18.0,4.0,4.0,28.0,4.0,0.0,6mc70,6mc706,6mc706v,6mc706vj,6mc706vj2,5353.76377952756
-12.0982057,-77.0033069,San Borja,Lima,500.0,450.0,S/,15.0,4.0,5.0,30.0,2.0,50.0,6mc5p,6mc5pt,6mc5ptx,6mc5ptxf,6mc5ptxfu,21.2
-12.069345599999998,-76.96015009999998,La Molina,Lima,290.0,207.0,S/,4.0,4.0,4.0,18.0,2.0,83.0,6mc72,6mc72d,6mc72dz,6mc72dz6,6mc72dz6f,4717.241379310345
-12.101399388610801,-77.02926496338313,San Isidro,Lima,267.0,320.0,USD,10.0,3.0,4.0,41.0,2.0,-53.0,6mc5p,6mc5pj,6mc5pjj,6mc5pjj0,6mc5pjj00,7865.168539325843
-12.05502591955277,-77.12637007525481,Callao,Lima,69.0,69.0,S/,0.0,6.0,9.0,10.0,1.0,0.0,6mc5k,6mc5kv,6mc5kvq,6mc5kvqq,6mc5kvqq3,2495.289855072464
-12.1019791,-77.01963569999998,San Isidro,Lima,390.0,420.0,USD,14.0,4.0,4.0,41.0,3.0,-30.0,6mc5p,6mc5pk,6mc5pku,6mc5pkuh,6mc5pkuhb,8076.923076923077
-12.0772863,-76.93537229999998,La Molina,Lima,300.0,295.0,USD,8.0,4.0,4.0,19.0,3.0,5.0,6mc73,6mc733,6mc7333,6mc7333k,6mc7333ke,6416.666666666668
-12.112909,-76.9740063,Santiago de Surco,Lima,204.0,370.0,USD,12.0,3.0,4.0,23.0,3.0,-166.0,6mc70,6mc706,6mc706v,6mc706vj,6mc706vjp,8561.274509803921
-12.0795115,-76.9189301,La Molina,Lima,806.0,495.0,S/,16.0,5.0,4.0,22.0,4.0,311.0,6mc73,6mc738,6mc738v,6mc738vr,6mc738vre,3582.506203473945
-12.131018714160971,-77.00824710370482,Miraflores,Lima,343.0,280.0,USD,7.0,3.0,4.0,33.0,2.0,63.0,6mc4z,6mc4zx,6mc4zxs,6mc4zxs7,6mc4zxs79,7653.061224489797
-12.089613900000002,-76.95494409999998,La Molina,Lima,580.0,350.0,S/,11.0,4.0,4.0,14.0,3.0,230.0,6mc70,6mc70z,6mc70z5,6mc70z5h,6mc70z5hg,4531.034482758621
-12.088832862487221,-76.95362985000001,La Molina,Lima,465.0,350.0,USD,11.0,4.0,4.0,14.0,3.0,115.0,6mc70,6mc70z,6mc70zk,6mc70zk1,6mc70zk16,5569.89247311828
-12.0800966,-76.9667139,La Molina,Lima,240.0,360.0,S/,12.0,4.0,4.0,17.0,3.0,-120.0,6mc72,6mc728,6mc728f,6mc728fs,6mc728fs3,6916.666666666668
-12.0752812,-76.9183184,La Molina,Lima,520.0,1000.0,USD,19.0,5.0,4.0,20.0,5.0,-480.0,6mc73,6mc739,6mc739v,6mc739vb,6mc739vb3,10432.692307692309
-12.16488674638093,-77.02202375924685,Chorrillos,Lima,554.0,300.0,S/,9.0,4.0,4.0,20.0,2.0,254.0,6mc4z,6mc4z3,6mc4z36,6mc4z36q,6mc4z36q2,5827.5
-11.9815573,-77.096882,San Martín de Porres,Lima,120.0,120.0,S/,1.0,3.0,7.0,17.0,1.0,0.0,6mc5v,6mc5vd,6mc5vdg,6mc5vdgf,6mc5vdgf2,2940.0
-12.076281238,-76.89730437929998,NoEspecifica,Lima,340.0,340.0,S/,11.0,4.0,5.0,28.0,4.0,0.0,6mc76,6mc761,6mc761t,6mc761t4,6mc761t4d,10532.014705882353
-12.0828454,-76.9283848,La Molina,Lima,470.0,600.0,USD,18.0,4.0,4.0,21.0,4.0,-130.0,6mc73,6mc732,6mc732q,6mc732qk,6mc732qkq,4319.1489361702115
-12.105116226600002,-76.94072748099998,NoEspecifica,Lima,366.0,366.0,S/,12.0,4.0,4.0,23.0,3.0,0.0,6mc71,6mc71h,6mc71hm,6mc71hm6,6mc71hm6x,7716.77868852459
-12.084029199999998,-76.9110056,La Molina,Lima,339.0,346.0,USD,11.0,4.0,4.0,14.0,3.0,-7.0,6mc73,6mc73b,6mc73b5,6mc73b5j,6mc73b5j7,6710.914454277287
-11.98222390863909,-76.82431029181822,Chosica (Lurigancho),Lima,80.0,80.0,S/,0.0,2.0,4.0,2.0,1.0,0.0,6mc7g,6mc7gf,6mc7gfd,6mc7gfdn,6mc7gfdnr,5250.0
-12.123892300000001,-76.98033769999998,Santiago de Surco,Lima,232.0,232.0,S/,5.0,3.0,4.0,31.0,2.0,0.0,6mc70,6mc702,6mc702b,6mc702bt,6mc702bth,6641.379310344828
-12.115886199999998,-77.0357963,Miraflores,Lima,370.0,364.0,USD,12.0,4.0,4.0,34.0,3.0,6.0,6mc5p,6mc5p4,6mc5p42,6mc5p425,6mc5p425z,8797.297297297297
-12.128698133146644,-77.03276511349179,Miraflores,Lima,146.0,167.0,USD,2.0,2.0,4.0,41.0,2.0,-21.0,6mc5p,6mc5p0,6mc5p04,6mc5p043,6mc5p043n,13184.931506849314
-12.12165565696309,-76.98226683590701,Santiago de Surco,Lima,197.0,197.0,S/,3.0,3.0,4.0,32.0,2.0,0.0,6mc70,6mc701,6mc701r,6mc701r4,6mc701r4p,10069.035532994923
-12.0749736,-76.911726,La Molina,Lima,1478.0,530.0,USD,17.0,4.0,4.0,20.0,4.0,948.0,6mc73,6mc73c,6mc73cf,6mc73cfd,6mc73cfd4,4736.129905277402
-11.9129492,-77.01758319999998,Comas,Lima,200.0,200.0,S/,4.0,3.0,4.0,28.0,2.0,0.0,6mchp,6mchpr,6mchprm,6mchprmd,6mchprmd0,1250.0
-12.067578,-76.95003129999998,La Molina,Lima,396.0,395.0,S/,13.0,4.0,4.0,13.0,3.0,1.0,6mc72,6mc72g,6mc72gn,6mc72gnt,6mc72gntq,5523.989898989898
-12.13093936923723,-77.00806694479981,Santiago de Surco,Lima,352.0,274.0,S/,7.0,3.0,4.0,29.0,2.0,78.0,6mc4z,6mc4zx,6mc4zxs,6mc4zxsk,6mc4zxskj,6960.227272727273
-12.0682409978,-76.9643519609,NoEspecifica,Lima,1000.0,1000.0,S/,19.0,6.0,5.0,21.0,5.0,0.0,6mc72,6mc72e,6mc72eh,6mc72eh3,6mc72eh32,5069.33
-12.0799824,-76.91412509999998,La Molina,Lima,700.0,350.0,USD,11.0,4.0,4.0,14.0,3.0,350.0,6mc73,6mc73b,6mc73bb,6mc73bbv,6mc73bbv4,4850.0
-12.20431547272902,-76.94825627724609,Villa el Salvador,Lima,140.0,40.0,S/,0.0,3.0,4.0,22.0,1.0,100.0,6mc68,6mc68f,6mc68fr,6mc68frb,6mc68frbx,2125.0
-12.05583157943986,-77.07020248098145,Lima Cercado,Lima,160.0,205.0,USD,4.0,3.0,4.0,32.0,2.0,-45.0,6mc5q,6mc5qj,6mc5qjr,6mc5qjr1,6mc5qjr1w,6125.0
-12.098422900000001,-76.9767757,Santiago de Surco,Lima,80.0,280.0,S/,7.0,3.0,4.0,29.0,2.0,-200.0,6mc70,6mc70m,6mc70me,6mc70me1,6mc70me1x,17430.0
-12.32275839459797,-76.8371468545227,Punta Hermosa,Lima,437.0,205.0,S/,4.0,6.0,5.0,4.0,2.0,232.0,6mc3g,6mc3gs,6mc3gs8,6mc3gs8y,6mc3gs8ys,4591.304347826087
-12.0825308,-76.91587029999998,La Molina,Lima,1000.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,600.0,6mc73,6mc738,6mc738r,6mc738rw,6mc738rw4,5600.0
-12.076058,-77.0367765,Jesús María,Lima,800.0,290.0,S/,8.0,10.0,12.0,20.0,5.0,510.0,6mc5q,6mc5qc,6mc5qcx,6mc5qcxe,6mc5qcxec,6225.0
-12.1840397,-76.9512014,Villa María del Triunfo,Lima,137.0,54.0,S/,0.0,4.0,6.0,15.0,2.0,83.0,6mc68,6mc68v,6mc68vv,6mc68vvy,6mc68vvyg,2496.350364963504
-12.100522999999999,-77.05721079999998,Magdalena,Lima,92.0,162.0,USD,2.0,2.0,4.0,24.0,2.0,-70.0,6mc5n,6mc5nt,6mc5nt0,6mc5nt0t,6mc5nt0tk,14646.739130434782
-12.09580247,-76.98462563059998,San Borja,Lima,490.0,490.0,S/,16.0,5.0,5.0,28.0,3.0,0.0,6mc70,6mc70n,6mc70nj,6mc70nj8,6mc70nj8b,5768.297959183675
-12.066112311700001,-76.95243379999998,NoEspecifica,Lima,263.0,263.0,S/,7.0,3.0,4.0,21.0,3.0,0.0,6mc72,6mc72g,6mc72gk,6mc72gkv,6mc72gkvy,6119.4942965779455
-12.2149834,-77.00918469999998,Chorrillos,Lima,1178.0,400.0,S/,14.0,4.0,5.0,19.0,4.0,778.0,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87de,1958.8285229202038
-12.0077506,-76.88825369999998,Chosica (Lurigancho),Lima,120.0,120.0,S/,1.0,3.0,4.0,6.0,1.0,0.0,6mc7d,6mc7dq,6mc7dq5,6mc7dq59,6mc7dq59v,2665.833333333333
-15.875906699999998,-74.1732662,San Antonio,Cañete,200.0,200.0,S/,4.0,4.0,5.0,6.0,2.0,0.0,6m5m8,6m5m8j,6m5m8ju,6m5m8jus,6m5m8jusj,6450.0
-12.127174286167312,-77.03386643257144,Miraflores,Lima,192.0,350.0,USD,11.0,4.0,4.0,42.0,2.0,-158.0,6mc5p,6mc5p0,6mc5p03,6mc5p03d,6mc5p03dh,10026.041666666666
-12.105250637127993,-77.05676174054491,San Isidro,Lima,594.0,594.0,S/,17.0,4.0,4.0,34.0,3.0,0.0,6mc5n,6mc5ns,6mc5ns2,6mc5ns2c,6mc5ns2cz,5639.79797979798
-12.0839632,-76.92464090000001,La Molina,Lima,300.0,300.0,USD,9.0,4.0,4.0,14.0,3.0,0.0,6mc73,6mc738,6mc7381,6mc7381j,6mc7381jv,6416.666666666668
-12.0917331474646,-76.97049353237458,Santiago de Surco,Lima,404.0,240.0,S/,5.0,3.0,4.0,31.0,2.0,164.0,6mc70,6mc70q,6mc70qz,6mc70qzb,6mc70qzb9,6496.658415841584
-12.126594099999998,-77.01142490000002,Miraflores,Lima,550.0,348.0,S/,11.0,4.0,4.0,42.0,2.0,202.0,6mc5p,6mc5p8,6mc5p83,6mc5p83v,6mc5p83vr,4690.909090909091
-12.103553,-77.05160790000002,San Isidro,Lima,650.0,500.0,USD,16.0,4.0,5.0,35.0,4.0,150.0,6mc5n,6mc5ns,6mc5nss,6mc5nsse,6mc5nssex,11846.153846153846
-12.126022599999999,-77.0052172,Miraflores,Lima,405.0,405.0,S/,14.0,3.0,4.0,32.0,3.0,0.0,6mc5p,6mc5p8,6mc5p8w,6mc5p8w8,6mc5p8w8b,7466.666666666668
-11.95952170116379,-76.98058060074158,San Juan de Lurigancho,Lima,150.0,90.0,S/,0.0,3.0,4.0,18.0,1.0,60.0,6mc7b,6mc7bq,6mc7bqb,6mc7bqb6,6mc7bqb6w,1913.333333333333
-12.067929,-76.91403919999998,NoEspecifica,Lima,484.0,484.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc73,6mc73g,6mc73g0,6mc73g0g,6mc73g0gh,7164.898760330579
-12.205732052752971,-76.86569488101198,Pachacamac,Lima,1710.0,200.0,USD,4.0,3.0,4.0,12.0,4.0,1510.0,6mc6d,6mc6df,6mc6dfh,6mc6dfh0,6mc6dfh07,875.0
-12.121018699999999,-76.9876872,Santiago de Surco,Lima,290.0,300.0,USD,9.0,3.0,4.0,31.0,2.0,-10.0,6mc70,6mc701,6mc7017,6mc7017m,6mc7017mb,9655.172413793105
-12.8010669,-76.5257007,Asia,Cañete,250.0,123.0,S/,1.0,3.0,4.0,8.0,2.0,127.0,6m9x4,6m9x4t,6m9x4te,6m9x4tes,6m9x4tesm,2058.4
-12.2201034,-76.99783790000002,Chorrillos,Lima,900.0,536.0,S/,17.0,5.0,6.0,24.0,4.0,364.0,6mc4r,6mc4rz,6mc4rz7,6mc4rz7u,6mc4rz7us,1775.5555555555554
