latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,diff_total_mean_district,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,bank_poi_count,parking_poi_count,clinic_poi_count,restaurant_poi_count,school_poi_count,bus_station_poi_count,college_poi_count,university_poi_count,marketplace_poi_count,police_poi_count,local_average_bedrooms,local_average_total_area,Precio_m2_total
-12.0843879,-76.9140512,18,2,312.0,380.0,13.0,4.0,4.0,13.0,3.0,-68.0,0.8210526315789474,-371.2549019607843,6mc73,6mc73b,6mc73b0,6mc73b0g,6mc73b0gk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5203653418934,5597.75641025641
-11.825830999999999,-77.0405098,6,2,94.0,50.0,0.0,2.0,3.0,6.0,1.0,44.0,1.88,-379.2334656084657,6mchw,6mchwz,6mchwzh,6mchwzhv,6mchwzhvd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305109849419875,450.5741792150112,1582.4468085106382
-12.0724453,-77.09787390000002,44,2,227.0,227.0,5.0,3.0,5.0,36.0,2.0,0.0,1.0,-93.87301587301585,6mc5m,6mc5md,6mc5md7,6mc5md70,6mc5md70c,3.0,1.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.5413478153568,5627.753303964759
-12.130620043499999,-77.0116163138,48,2,280.0,280.0,8.0,4.0,4.0,30.0,2.0,0.0,1.0,1.7665343915343783,6mc4z,6mc4zx,6mc4zx9,6mc4zx9y,6mc4zx9y5,4.0,5.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5282646260208,6132.0035714285705
-11.9770663,-77.0593743,43,2,368.0,250.0,6.0,4.0,4.0,30.0,1.0,118.0,1.472,-71.60586319218244,6mc5y,6mc5y7,6mc5y7x,6mc5y7xh,6mc5y7xhd,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,1.0,4.430264132313006,450.50654159467047,1268.383152173913
-12.081241499999999,-76.89900179999998,18,2,405.0,300.0,9.0,4.0,4.0,15.0,2.0,105.0,1.35,-1.2334656084656217,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.433043478260946,450.77142857142877,5012.345679012346
-12.082019599999999,-76.928234,18,2,508.0,510.0,17.0,4.0,4.0,21.0,4.0,-2.0,0.996078431372549,-115.60586319218244,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,5555.118110236221
-11.95884138272573,-77.05998353738707,14,2,240.0,240.0,5.0,3.0,4.0,17.0,1.0,0.0,1.0,-54.10169491525423,6mc5y,6mc5yq,6mc5yqy,6mc5yqyw,6mc5yqyws,0.0,0.0,1.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,4.430229686342337,450.6791800444583,2260.4166666666665
-12.1432992,-76.9952672,48,2,250.0,250.0,6.0,3.0,4.0,28.0,2.0,0.0,1.0,-178.23346560846562,6mc4z,6mc4zv,6mc4zvm,6mc4zvmu,6mc4zvmu0,0.0,4.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,4.430264132313006,450.5356702048902,6143.28
-12.7847861,-76.59120159999998,1,1,180.0,180.0,3.0,4.0,4.0,9.0,2.0,0.0,1.0,-487.2334656084657,6m9x3,6m9x30,6m9x30e,6m9x30eg,6m9x30egp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4301234567900245,450.57037037036906,6771.738888888889
-12.0265214596798,-77.00510997406619,40,2,320.0,160.0,2.0,3.0,6.0,26.0,2.0,160.0,2.0,372.7443609022557,6mc5x,6mc5xd,6mc5xdw,6mc5xdws,6mc5xdws6,3.0,3.0,2.0,2.0,21.0,1.0,2.0,0.0,4.0,1.0,4.429770427055045,450.5183905208616,2975.0
-12.030745399999999,-76.88749920000002,2,2,300.0,160.0,2.0,3.0,5.0,17.0,2.0,140.0,1.875,44.695278969957094,6mc7d,6mc7d3,6mc7d3u,6mc7d3u5,6mc7d3u5z,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,4.4300172796840265,450.5233275734412,2266.6666666666665
-12.0963327,-77.02807209999997,18,2,120.0,190.0,3.0,3.0,4.0,23.0,2.0,-70.0,0.631578947368421,-65.62318840579712,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,24.0,17.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,3.0,4.434575931949035,449.3144858643955,8458.333333333334
-12.115129800000002,-77.0433352,48,2,331.0,310.0,9.0,3.0,4.0,30.0,2.0,21.0,1.0677419354838709,481.7665343915343,6mc5n,6mc5nf,6mc5nfd,6mc5nfdb,6mc5nfdb2,5.0,3.0,0.0,29.0,5.0,0.0,0.0,1.0,0.0,0.0,4.430264132313006,450.51567514194284,7021.148036253777
-12.1392543529,-76.9953317656,48,2,263.0,263.0,7.0,3.0,4.0,28.0,2.0,0.0,1.0,-68.0,6mc4z,6mc4zy,6mc4zyj,6mc4zyje,6mc4zyjew,2.0,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.53246112071344,7341.752851711027
-12.054465400000002,-77.07980570000002,20,2,169.0,168.0,2.0,4.0,6.0,31.0,1.0,1.0,1.0059523809523812,-145.38846153846148,6mc5q,6mc5qj,6mc5qj8,6mc5qj81,6mc5qj81w,2.0,8.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,4.429770427055045,450.5556652678376,5112.426035502957
-12.102841006776712,-76.99698998519298,38,2,300.0,322.0,10.0,4.0,5.0,29.0,2.0,-22.0,0.9316770186335404,-36.48124999999999,6mc5p,6mc5pu,6mc5pus,6mc5pusx,6mc5pusxb,6.0,3.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,2.0,4.4300172796840265,450.5233275734412,6825.0
-12.114439893300572,-77.00363911250518,49,2,193.0,150.0,2.0,4.0,6.0,31.0,2.0,43.0,1.2866666666666666,-147.45104895104896,6mc5p,6mc5pd,6mc5pdx,6mc5pdxs,6mc5pdxsm,2.0,2.0,2.0,7.0,12.0,0.0,1.0,0.0,2.0,1.0,4.429770427055045,450.54974080474204,5440.41450777202
-11.8317685508608,-77.08029160678403,6,2,97.0,101.0,0.0,2.0,3.0,6.0,1.0,-4.0,0.9603960396039604,-389.2334656084657,6mcht,6mchty,6mchtyp,6mchtypf,6mchtypfg,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.429807217004657,450.9493326742462,2597.9381443298967
-12.082019599999999,-76.928234,18,2,1074.0,711.0,19.0,5.0,4.0,21.0,5.0,363.0,1.510548523206751,-484.2549019607843,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,4399.441340782123
-12.0812160087874,-76.90329842886659,28,2,335.0,300.0,9.0,3.0,5.0,22.0,2.0,35.0,1.1166666666666667,751.5489510489509,6mc76,6mc760,6mc7608,6mc7608t,6mc7608tz,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.43044230294058,450.6145292809494,6477.611940298509
-12.1222967,-76.97564299999998,48,2,1200.0,657.0,18.0,4.0,4.0,28.0,4.0,543.0,1.8264840182648399,-378.2334656084657,6mc70,6mc703,6mc703h,6mc703hn,6mc703hn9,2.0,1.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,4.430370370370271,450.11604938271466,4608.333333333333
-12.11594002537003,-77.00547868731076,49,2,270.0,270.0,7.0,4.0,6.0,16.0,2.0,0.0,1.0,-428.45104895104896,6mc5p,6mc5pd,6mc5pdq,6mc5pdq7,6mc5pdq7d,0.0,5.0,1.0,2.0,11.0,1.0,0.0,0.0,3.0,1.0,4.429770427055045,450.53073315231063,5000.0
-12.0823109,-76.891979,28,2,188.0,188.0,3.0,3.0,4.0,34.0,2.0,0.0,1.0,123.07142857142858,6mc76,6mc762,6mc7622,6mc7622z,6mc7622zr,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,4.43047666090396,450.60607557421883,7077.292553191491
-12.0877088248,-76.99768725709998,38,2,327.0,327.0,10.0,4.0,5.0,29.0,2.0,0.0,1.0,-6.481249999999988,6mc5p,6mc5pz,6mc5pz7,6mc5pz7z,6mc5pz7zz,6.0,0.0,6.0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,4.4300172796840265,450.51666255245874,6341.082568807339
-12.1206202,-77.01596540000001,27,2,273.0,300.0,9.0,4.0,5.0,37.0,2.0,-27.0,0.91,92.74436090225565,6mc5p,6mc5p3,6mc5p3w,6mc5p3w8,6mc5p3w8m,5.0,2.0,3.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,4.4301234567900245,450.5237037037024,8435.897435897437
-12.0477699,-77.04415519999998,19,2,200.0,200.0,4.0,4.0,4.0,42.0,2.0,0.0,1.0,0.0,6mc5q,6mc5qy,6mc5qyf,6mc5qyf0,6mc5qyf0t,6.0,12.0,1.0,10.0,16.0,3.0,7.0,3.0,3.0,0.0,4.430264132313006,450.5480128363392,6300.0
-12.14137651021909,-76.99949396190186,48,2,600.0,421.0,14.0,4.0,4.0,25.0,3.0,179.0,1.4251781472684086,501.7665343915343,6mc4z,6mc4zv,6mc4zvd,6mc4zvdx,6mc4zvdxm,4.0,24.0,0.0,15.0,13.0,0.0,1.0,0.0,1.0,2.0,4.430264132313006,450.449271784747,3645.833333333334
-12.0981488,-76.8747175,18,2,762.0,762.0,19.0,5.0,4.0,21.0,5.0,0.0,1.0,478.7450980392157,6mc74,6mc74t,6mc74tt,6mc74tte,6mc74tte1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.40928165885214,4356.955380577428
-12.1841036431025,-76.95871188095091,41,2,158.0,158.0,2.0,4.0,6.0,23.0,1.0,0.0,1.0,-96.48125,6mc68,6mc68v,6mc68vb,6mc68vbq,6mc68vbqk,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,2.0,0.0,4.429382716049284,450.6301234567888,3001.772151898734
-12.035547068900001,-77.07144268019998,28,2,280.0,280.0,8.0,4.0,5.0,28.0,3.0,0.0,1.0,-298.4510489510489,6mc5w,6mc5w0,6mc5w0y,6mc5w0yr,6mc5w0yrc,3.0,0.0,1.0,6.0,21.0,0.0,0.0,0.0,2.0,2.0,4.4300172796840265,450.5282646260208,2788.1178571428572
-12.0803386,-77.0981877,44,2,216.0,216.0,4.0,3.0,5.0,35.0,2.0,0.0,1.0,-274.3884615384615,6mc5m,6mc5m8,6mc5m8f,6mc5m8ff,6mc5m8fff,0.0,4.0,4.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,4.4300172796840265,450.5440631942755,5026.11111111111
-12.0866339,-76.96508809999997,48,2,937.0,440.0,15.0,4.0,4.0,28.0,3.0,497.0,2.1295454545454544,78.19999999999997,6mc70,6mc70x,6mc70xe,6mc70xew,6mc70xewr,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43047666090396,450.2158557668589,4669.156883671291
-12.0981503,-77.0037714,38,2,321.0,321.0,10.0,4.0,5.0,29.0,2.0,0.0,1.0,93.51875,6mc5p,6mc5pt,6mc5ptx,6mc5ptxe,6mc5ptxe4,4.0,4.0,5.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.51814366823265,6469.626168224299
-12.0696099,-76.9092045,18,2,1515.0,625.0,18.0,4.0,4.0,20.0,4.0,890.0,2.424,98.39413680781756,6mc73,6mc73f,6mc73fu,6mc73fu3,6mc73fu3m,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430370370370271,450.08395061728265,3326.7326732673273
-12.076063099999999,-77.1063156,44,2,165.0,175.0,3.0,2.0,4.0,40.0,1.0,-10.0,0.9428571428571428,-145.38846153846148,6mc5m,6mc5m3,6mc5m3s,6mc5m3sg,6mc5m3sgu,0.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.55665267835366,5332.121212121212
-12.126890300000001,-77.01017270000001,27,2,348.0,348.0,11.0,4.0,4.0,39.0,2.0,0.0,1.0,8.315217391304344,6mc5p,6mc5p8,6mc5p86,6mc5p86g,6mc5p86gs,6.0,5.0,3.0,25.0,9.0,0.0,1.0,0.0,0.0,0.0,4.430264132313006,450.51147864725016,8602.586206896553
-12.0911401,-76.95026290000001,18,2,1000.0,487.0,16.0,5.0,5.0,21.0,4.0,513.0,2.053388090349076,-116.39393939393938,6mc70,6mc70y,6mc70yy,6mc70yys,6mc70yys0,7.0,1.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430442302940579,450.327650111194,3851.2
-12.57690677998253,-76.70672831114501,36,1,200.0,200.0,4.0,4.0,5.0,6.0,2.0,0.0,1.0,751.5489510489509,6mc2q,6mc2qq,6mc2qqr,6mc2qqry,6mc2qqry5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.5480128363392,5687.5
-12.131029199999999,-77.0080969,48,2,343.0,280.0,8.0,4.0,4.0,30.0,2.0,63.0,1.225,-298.2334656084656,6mc4z,6mc4zx,6mc4zxs,6mc4zxs7,6mc4zxs7t,1.0,0.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,2.0,4.430370370370271,450.53925925925796,7142.857142857143
-12.094333500000001,-77.01509159999998,39,2,332.0,332.0,10.0,3.0,4.0,40.0,2.0,0.0,1.0,493.7665343915343,6mc5p,6mc5pq,6mc5pqr,6mc5pqr3,6mc5pqr36,2.0,12.0,7.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,4.430264132313006,450.51542828931383,7979.518072289156
-12.083055300000002,-76.90046909999998,18,2,1050.0,450.0,15.0,4.0,4.0,19.0,4.0,600.0,2.333333333333333,685.7665343915344,6mc76,6mc760,6mc7606,6mc7606g,6mc7606g1,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.429876543209778,450.2567901234554,2900.0
-12.08414199377855,-76.89610417548332,18,2,1000.0,380.0,13.0,4.0,4.0,13.0,3.0,620.0,2.631578947368421,-515.2549019607843,6mc76,6mc760,6mc760j,6mc760ju,6mc760juy,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.3505307331548,2800.0
-12.0669027421,-76.9108844518,28,2,350.0,350.0,11.0,4.0,4.0,30.0,4.0,0.0,1.0,-238.45104895104896,6mc73,6mc73g,6mc73g7,6mc73g71,6mc73g71n,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5109849419922,8694.9
-12.08114892670837,-76.90086204597169,18,2,316.0,388.0,13.0,4.0,4.0,13.0,3.0,-72.0,0.8144329896907216,-431.2549019607843,6mc76,6mc760,6mc760d,6mc760dw,6mc760dw0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4301606922128585,450.57700865265656,6829.113924050634
-12.08114892670837,-76.90086204597169,18,2,364.0,364.0,12.0,4.0,4.0,15.0,3.0,0.0,1.0,-398.2334656084657,6mc76,6mc760,6mc760d,6mc760dw,6mc760dw0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4301606922128585,450.57700865265656,6250.0
-12.1074996,-76.94239679999998,18,2,565.0,525.0,17.0,4.0,4.0,21.0,4.0,40.0,1.076190476190476,32.39413680781757,6mc71,6mc715,6mc715u,6mc715uk,6mc715uk8,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4.430902348578742,450.35352286773696,5884.9557522123905
-12.0761311,-76.929038,18,2,1002.0,400.0,14.0,4.0,4.0,20.0,4.0,602.0,2.505,-341.2334656084656,6mc73,6mc733,6mc733t,6mc733tg,6mc733tgr,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4305830039528065,450.47455533596565,4191.616766467066
-12.1039126236,-77.0207743566,49,2,193.0,193.0,3.0,3.0,4.0,39.0,3.0,0.0,1.0,0.0,6mc5p,6mc5pk,6mc5pke,6mc5pke1,6mc5pke1t,4.0,11.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,4.430264132313006,450.54974080474204,6859.99481865285
-12.093394900000002,-76.997373,38,2,300.0,480.0,16.0,5.0,5.0,29.0,2.0,-180.0,0.625,-25.84090909090909,6mc5p,6mc5py,6mc5pyk,6mc5pykn,6mc5pyknz,6.0,2.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.5233275734412,6640.0
-12.3379486309,-76.82150239419998,33,2,139.0,139.0,1.0,2.0,2.0,18.0,2.0,0.0,1.0,422.54895104895104,6mc3g,6mc3gc,6mc3gcu,6mc3gcuq,6mc3gcuq1,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.430757837570967,450.5630708467071,4141.928057553957
-12.0910518,-76.92279189999998,18,2,317.0,312.0,9.0,4.0,4.0,15.0,2.0,5.0,1.016025641025641,-244.23346560846556,6mc71,6mc71w,6mc71wf,6mc71wfs,6mc71wfs9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.431188118811779,450.57846534653885,7618.296529968455
-12.078282983977273,-76.92070526320197,18,2,1150.0,700.0,19.0,5.0,4.0,21.0,5.0,450.0,1.6428571428571428,-566.2549019607842,6mc73,6mc739,6mc739h,6mc739hn,6mc739hnc,5.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430548690064468,450.5514087988137,6313.04347826087
-12.0736987,-76.8862775,18,2,855.0,397.0,13.0,4.0,4.0,13.0,3.0,458.0,2.1536523929471034,340.7450980392157,6mc76,6mc766,6mc766j,6mc766j1,6mc766j1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430689399555355,450.0852483320984,3070.175438596492
-12.092869,-77.004225,38,2,303.0,300.0,9.0,3.0,5.0,33.0,2.0,3.0,1.01,1.7665343915343783,6mc5p,6mc5pw,6mc5pwx,6mc5pwx1,6mc5pwx1z,11.0,11.0,8.0,43.0,3.0,0.0,1.0,0.0,0.0,0.0,4.4300172796840265,450.5225870155542,7854.785478547855
-11.8777261,-77.02606290000001,6,2,240.0,140.0,1.0,4.0,6.0,18.0,1.0,100.0,1.7142857142857142,-92.38846153846151,6mchr,6mchrj,6mchrjx,6mchrjxr,6mchrjxr4,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.429770427055045,450.53813873117997,1429.166666666667
-12.07979962690866,-76.91282034129019,28,2,484.0,484.0,16.0,5.0,5.0,21.0,4.0,0.0,1.0,0.0,6mc73,6mc73b,6mc73bc,6mc73bcy,6mc73bcy1,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.429876543209778,450.4696296296283,7320.111570247935
-13.076476699999999,-76.38488319999998,45,1,260.0,260.0,7.0,2.0,2.0,10.0,3.0,0.0,1.0,0.0,6m9tt,6m9ttg,6m9ttgd,6m9ttgd0,6m9ttgd0p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430757837570967,450.5332016786004,3934.615384615385
-12.106139722182,-76.95983230284098,48,2,475.0,475.0,16.0,4.0,4.0,28.0,4.0,0.0,1.0,-298.4510489510489,6mc70,6mc70s,6mc70sp,6mc70sps,6mc70sps9,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.430264132313006,450.4801283633696,5381.894736842105
-12.1890087,-76.9577872,41,2,354.0,129.0,1.0,3.0,6.0,38.0,2.0,225.0,2.744186046511628,-49.304721030042906,6mc68,6mc68v,6mc68v1,6mc68v11,6mc68v11c,0.0,0.0,1.0,17.0,12.0,0.0,0.0,0.0,4.0,1.0,4.429770427055045,450.5099975314762,2101.694915254237
-12.1074996,-76.94239679999998,18,2,450.0,360.0,12.0,4.0,4.0,15.0,3.0,90.0,1.25,-398.2334656084657,6mc71,6mc715,6mc715u,6mc715uk,6mc715uk8,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4.430902348578742,450.35352286773696,5794.444444444444
-12.0827659,-76.93527209999998,18,2,890.0,400.0,14.0,4.0,4.0,20.0,4.0,490.0,2.225,-463.2334656084657,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431328878990303,449.8245483791121,4289.8876404494395
-11.9821953,-76.7971493,9,2,180.0,180.0,3.0,2.0,4.0,31.0,1.0,0.0,1.0,107.69527896995709,6mc7u,6mc7u6,6mc7u6w,6mc7u6wn,6mc7u6wn8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5529498889188,3244.444444444445
-12.140636599999999,-76.99814690000002,48,2,193.0,182.0,3.0,3.0,4.0,32.0,2.0,11.0,1.0604395604395604,-82.30472103004291,6mc4z,6mc4zv,6mc4zvg,6mc4zvge,6mc4zvget,0.0,14.0,0.0,19.0,14.0,0.0,1.0,0.0,1.0,2.0,4.430264132313006,450.54974080474204,6062.176165803109
-12.099473199999998,-76.9740731,48,2,250.0,250.0,6.0,3.0,4.0,28.0,2.0,0.0,1.0,384.7665343915343,6mc70,6mc70m,6mc70mm,6mc70mm5,6mc70mm5q,8.0,18.0,7.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,4.430264132313006,450.5356702048902,6958.0
-12.09496373501189,-76.99098107705994,38,2,318.0,318.0,10.0,4.0,5.0,29.0,2.0,0.0,1.0,-46.48124999999999,6mc70,6mc70n,6mc70n0,6mc70n0v,6mc70n0vs,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.5188842261196,6427.672955974843
-12.1263726,-77.00366729999998,27,2,213.0,200.0,4.0,3.0,4.0,44.0,2.0,13.0,1.065,849.425,6mc5p,6mc5p8,6mc5p8r,6mc5p8rw,6mc5p8rwu,7.0,3.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,1.0,4.430264132313006,450.54480375216247,7690.140845070424
-12.170228110228267,-76.99388355389615,48,2,120.0,208.0,4.0,3.0,4.0,23.0,2.0,-88.0,0.5769230769230769,129.71111111111108,6mc4z,6mc4zb,6mc4zbq,6mc4zbqz,6mc4zbqz2,2.0,6.0,0.0,11.0,12.0,0.0,0.0,0.0,2.0,0.0,4.430264132313006,450.5677610466577,6125.0
-12.0976943,-76.95108509999999,18,2,489.0,489.0,16.0,5.0,5.0,21.0,4.0,0.0,1.0,23.40384615384616,6mc70,6mc70v,6mc70vt,6mc70vtv,6mc70vtvv,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.430335968379684,450.6156126482187,4795.501022494887
-12.17180979807326,-76.91617595579227,50,2,84.0,210.0,4.0,3.0,5.0,20.0,1.0,-126.0,0.4,-231.45104895104896,6mc6c,6mc6c8,6mc6c8p,6mc6c8pq,6mc6c8pq5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.4300172796840265,450.57664774130086,4750.0
-12.028001,-77.09309729999998,43,2,115.0,115.0,1.0,3.0,7.0,17.0,1.0,0.0,1.0,-68.23346560846561,6mc5t,6mc5td,6mc5tdq,6mc5tdqe,6mc5tdqeb,1.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,4.429382716049284,450.63580246913455,4108.695652173913
-12.161923300000002,-76.98218609999998,48,2,1250.0,600.0,18.0,4.0,4.0,28.0,4.0,650.0,2.083333333333333,-148.23346560846562,6mc6b,6mc6b1,6mc6b1z,6mc6b1zr,6mc6b1zr9,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,4.430264132313006,450.28881757590966,5040.0
-12.2414953,-76.86524699999998,28,2,110.0,110.0,0.0,2.0,4.0,16.0,2.0,0.0,1.0,26.54895104895104,6mc66,6mc66g,6mc66gs,6mc66gs2,6mc66gs2j,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.57022957294737,2711.109090909091
-12.1282718,-76.984992,48,2,270.0,381.0,13.0,4.0,4.0,29.0,3.0,-111.0,0.7086614173228346,-509.2334656084657,6mc70,6mc700,6mc700j,6mc700j5,6mc700j5x,18.0,14.0,6.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.53073315231063,7648.148148148148
-12.076126499999999,-77.0033454,42,2,197.0,197.0,3.0,1.0,3.0,30.0,3.0,0.0,1.0,-138.45104895104896,6mc5r,6mc5r9,6mc5r9x,6mc5r9xg,6mc5r9xgk,1.0,14.0,3.0,11.0,13.0,2.0,0.0,0.0,1.0,2.0,4.430617283950516,450.60074074073935,8546.751269035532
-12.130252800000001,-77.0194453,27,2,400.0,400.0,14.0,3.0,4.0,29.0,3.0,0.0,1.0,76.28571428571428,6mc4z,6mc4zr,6mc4zru,6mc4zru0,6mc4zru0h,8.0,4.0,2.0,23.0,3.0,1.0,0.0,0.0,2.0,0.0,4.430264132313006,450.4986423105431,8732.5
-12.1386641,-76.98748119999998,48,2,225.0,225.0,5.0,3.0,4.0,30.0,2.0,0.0,1.0,-86.48124999999997,6mc6b,6mc6bn,6mc6bn5,6mc6bn5r,6mc6bn5rj,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5418415206147,5760.0
-11.97533588083514,-76.74858273966518,9,2,750.0,320.0,10.0,4.0,4.0,20.0,4.0,430.0,2.34375,0.0,6mc7v,6mc7ve,6mc7vec,6mc7vecq,6mc7vecqs,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.41224389039985,1353.3333333333333
-12.0966875,-77.0305056,39,2,225.0,250.0,6.0,3.0,4.0,46.0,2.0,-25.0,0.9,-201.45104895104896,6mc5p,6mc5pj,6mc5pju,6mc5pju5,6mc5pju5e,17.0,15.0,1.0,20.0,7.0,1.0,1.0,2.0,0.0,3.0,4.430264132313006,450.5418415206147,8088.88888888889
-12.1437694923,-76.9921373651,48,2,539.0,539.0,17.0,4.0,4.0,22.0,4.0,0.0,1.0,-134.25563909774436,6mc6b,6mc6bj,6mc6bj2,6mc6bj21,6mc6bj213,0.0,0.0,1.0,27.0,5.0,0.0,1.0,0.0,2.0,1.0,4.430264132313006,450.46432979511485,6382.007421150278
-12.100667800000002,-76.95206340000001,18,2,990.0,600.0,18.0,4.0,4.0,20.0,4.0,390.0,1.65,-181.60586319218243,6mc70,6mc70v,6mc70vj,6mc70vjh,6mc70vjhw,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.430264132313006,450.35299925944463,3073.7373737373737
-12.0795115,-76.9189301,18,2,1010.0,1010.0,19.0,5.0,4.0,21.0,5.0,0.0,1.0,-41.25490196078431,6mc73,6mc738,6mc738v,6mc738vr,6mc738vre,5.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.431047288932996,449.2832384253498,3168.3168316831684
