latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,diff_total_mean_district,Precio_m2_total
-12.07238725020033,-76.97179136588441,La Molina,Lima,638.0,638.0,USD,18.0,4.0,4.0,20.0,4.0,0.0,1.0,6mc72,6mc726,6mc726q,6mc726qc,6mc726qc5,-184.60586319218243,4931.818181818182
-12.0961732324,-76.92466202059998,NoEspecifica,Lima,426.0,426.0,S/,15.0,6.0,6.0,19.0,4.0,0.0,1.0,6mc71,6mc71t,6mc71tc,6mc71tcn,6mc71tcnt,-33.873015873015845,5864.917840375587
-12.0756385,-76.9110056,La Molina,Lima,480.0,383.0,USD,13.0,4.0,4.0,13.0,3.0,97.0,1.2532637075718016,6mc73,6mc73c,6mc73ce,6mc73cen,6mc73cen7,-71.25490196078431,5979.166666666668
-12.1071187,-76.9818291,San Borja,Lima,592.0,380.0,USD,13.0,3.0,5.0,36.0,3.0,212.0,1.5578947368421052,6mc70,6mc705,6mc705z,6mc705zw,6mc705zwc,566.7665343915344,6615.709459459459
-12.095572609908713,-76.9977450475769,San Borja,Lima,328.0,276.0,S/,7.0,3.0,4.0,24.0,2.0,52.0,1.1884057971014492,6mc5p,6mc5py,6mc5py5,6mc5py5f,6mc5py5fn,89.61153846153849,6882.926829268294
-12.1063466,-77.02900670000002,Santiago de Surco,Lima,180.0,180.0,S/,3.0,3.0,4.0,32.0,2.0,0.0,1.0,6mc5p,6mc5ph,6mc5phj,6mc5phj5,6mc5phj5q,5.695278969957087,11600.0
-12.061176,-77.12789289999998,Bellavista,Callao,315.0,315.0,S/,10.0,1.0,4.0,50.0,1.0,0.0,1.0,6mc5k,6mc5ku,6mc5kum,6mc5kum4,6mc5kum4t,-8.45104895104896,2571.428571428572
-12.096208099999998,-77.01839629999998,San Isidro,Lima,312.0,260.0,USD,7.0,2.0,4.0,33.0,2.0,52.0,1.2,6mc5p,6mc5pm,6mc5pmu,6mc5pmuy,6mc5pmuym,9.54895104895104,8189.1025641025635
-12.075576,-76.91646369999998,La Molina,Lima,1050.0,420.0,USD,14.0,4.0,4.0,20.0,4.0,630.0,2.5,6mc73,6mc739,6mc739x,6mc739xn,6mc739xns,301.7665343915344,4333.333333333333
-12.086790400000002,-76.935884,La Molina,Lima,1000.0,620.0,S/,18.0,4.0,4.0,20.0,4.0,380.0,1.6129032258064515,6mc71,6mc71r,6mc71r8,6mc71r8v,6mc71r8vr,-167.60586319218243,4785.0
-11.885129699999998,-77.12966469999998,Ventanilla,Callao,200.0,200.0,S/,4.0,3.0,4.0,32.0,2.0,0.0,1.0,6mchk,6mchku,6mchku7,6mchku7u,6mchku7uh,-194.3884615384615,1620.0
-12.0756385,-76.9110056,La Molina,Lima,1200.0,420.0,S/,14.0,4.0,4.0,20.0,4.0,780.0,2.857142857142857,6mc73,6mc73c,6mc73ce,6mc73cen,6mc73cen7,-98.23346560846562,3873.333333333334
-12.1308668,-77.0259685,Miraflores,Lima,202.0,352.0,S/,11.0,4.0,4.0,39.0,2.0,-150.0,0.5738636363636364,6mc4z,6mc4zp,6mc4zpx,6mc4zpxk,6mc4zpxks,-71.68478260869566,12326.732673267326
-12.0101062,-77.0595045,San Martín de Porres,Lima,323.0,323.0,S/,10.0,6.0,9.0,25.0,1.0,0.0,1.0,6mc5w,6mc5wm,6mc5wmw,6mc5wmwu,6mc5wmwup,-168.45104895104896,2275.541795665635
-12.0959037,-76.92541339999998,La Molina,Lima,1180.0,330.0,S/,10.0,4.0,4.0,15.0,3.0,850.0,3.5757575757575757,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,-56.55913978494624,4423.728813559322
-12.0959037,-76.92541340000002,La Molina,Lima,1080.0,700.0,S/,19.0,5.0,4.0,21.0,5.0,380.0,1.542857142857143,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,528.7450980392157,4150.0
-12.069345599999998,-76.96015009999998,La Molina,Lima,290.0,207.0,S/,4.0,4.0,4.0,18.0,2.0,83.0,1.4009661835748792,6mc72,6mc72d,6mc72dz,6mc72dz6,6mc72dz6f,301.7665343915344,4717.241379310345
-12.1222967,-76.97564299999998,Santiago de Surco,Lima,1080.0,380.0,USD,13.0,4.0,4.0,29.0,3.0,700.0,2.8421052631578947,6mc70,6mc703,6mc703h,6mc703hn,6mc703hn9,-198.23346560846562,5185.185185185185
-12.088842199999998,-76.904049,La Molina,Lima,1000.0,450.0,USD,15.0,4.0,4.0,19.0,4.0,550.0,2.2222222222222223,6mc74,6mc74p,6mc74p2,6mc74p21,6mc74p21m,-26.23346560846562,3150.0
-12.700244217278,-76.64725542068498,Asia,Cañete,190.0,250.0,S/,6.0,4.0,4.0,13.0,2.0,-60.0,0.76,6m9rx,6m9rxz,6m9rxzg,6m9rxzgp,6m9rxzgpt,-101.68478260869566,4368.421052631579
-12.0735810082797,-76.91310592513123,La Molina,Lima,1250.0,480.0,USD,16.0,5.0,5.0,21.0,4.0,770.0,2.6041666666666665,6mc73,6mc73f,6mc73f1,6mc73f1d,6mc73f1d6,-186.42857142857144,3612.0
-12.21425259871232,-77.01134920120238,Chorrillos,Lima,1080.0,500.0,USD,17.0,5.0,5.0,19.0,4.0,580.0,2.16,6mc4x,6mc4x8,6mc4x86,6mc4x86n,6mc4x86nc,-218.45104895104896,2430.555555555556
-12.09831626926826,-76.78146616708385,Cieneguilla,Lima,1320.0,334.0,USD,10.0,5.0,4.0,6.0,6.0,986.0,3.9520958083832336,6mc7h,6mc7hv,6mc7hv9,6mc7hv96,6mc7hv96n,-133.87301587301585,2062.878787878788
-12.071554199999998,-77.06419340000002,Pueblo Libre,Lima,140.0,140.0,S/,1.0,2.0,5.0,32.0,2.0,0.0,1.0,6mc5q,6mc5q6,6mc5q67,6mc5q67w,6mc5q67w4,-378.45104895104896,6642.857142857143
-12.0963327,-77.02807209999997,La Molina,Lima,612.0,457.0,USD,16.0,5.0,5.0,21.0,4.0,155.0,1.3391684901531729,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-65.42857142857144,4060.4575163398695
-12.747461331925173,-76.62582586983642,Asia,Cañete,250.0,350.0,S/,11.0,4.0,4.0,12.0,2.0,-100.0,0.7142857142857143,6m9x2,6m9x2r,6m9x2r6,6m9x2r6u,6m9x2r6u8,-101.45104895104896,3640.0
-12.1021476,-77.0362427,San Isidro,Lima,591.0,341.0,S/,11.0,3.0,4.0,39.0,2.0,250.0,1.7331378299120235,6mc5n,6mc5nu,6mc5nuz,6mc5nuzg,6mc5nuzgv,425.89830508474574,4342.63959390863
-12.0839632,-76.92464090000001,La Molina,Lima,300.0,300.0,USD,9.0,4.0,4.0,15.0,2.0,0.0,1.0,6mc73,6mc738,6mc7381,6mc7381j,6mc7381jv,-398.2334656084656,6416.666666666668
-12.0963327,-77.02807209999997,La Molina,Lima,700.0,350.0,USD,11.0,4.0,4.0,15.0,3.0,350.0,2.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-415.70731707317077,6000.0
-12.0959037,-76.92541339999998,La Molina,Lima,641.0,435.0,S/,15.0,4.0,4.0,19.0,4.0,206.0,1.4735632183908045,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,101.76653439153438,5992.998439937596
-12.088619900000001,-77.08015470000002,San Miguel,Lima,140.0,130.0,S/,1.0,3.0,4.0,30.0,2.0,10.0,1.0769230769230769,6mc5j,6mc5jz,6mc5jzr,6mc5jzrf,6mc5jzrfw,-88.45104895104896,5503.571428571428
-12.100657676199999,-76.95161871479999,La Molina,Lima,384.0,384.0,S/,13.0,4.0,4.0,13.0,3.0,0.0,1.0,6mc70,6mc70v,6mc70vj,6mc70vjs,6mc70vjs9,-496.2549019607843,3447.861979166666
-12.0758553679,-76.8969318127,NoEspecifica,Lima,600.0,600.0,S/,18.0,4.0,5.0,30.0,4.0,0.0,1.0,6mc76,6mc761,6mc761t,6mc761tm,6mc761tm5,81.73076923076923,5848.66
-12.1233189,-77.01289709999998,Miraflores,Lima,353.0,350.0,USD,11.0,4.0,4.0,39.0,2.0,3.0,1.0085714285714287,6mc5p,6mc5p9,6mc5p90,6mc5p90b,6mc5p90bt,-41.684782608695656,8427.762039660056
-12.0880596,-76.9369384,La Molina,Lima,1000.0,560.0,S/,18.0,4.0,4.0,20.0,4.0,440.0,1.7857142857142858,6mc71,6mc71r,6mc71r2,6mc71r2j,6mc71r2jz,92.39413680781757,6308.0
-12.0829635,-77.0733551,San Miguel,Lima,550.0,240.0,S/,5.0,3.0,5.0,36.0,2.0,310.0,2.2916666666666665,6mc5q,6mc5q0,6mc5q0k,6mc5q0kg,6mc5q0kgs,-74.87301587301585,3730.909090909091
-12.1227584,-76.9720473,Santiago de Surco,Lima,1624.0,656.0,USD,18.0,4.0,4.0,28.0,4.0,968.0,2.475609756097561,6mc70,6mc703,6mc703n,6mc703ne,6mc703nev,-81.23346560846562,5387.931034482759
-12.0752812,-76.9183184,La Molina,Lima,509.0,650.0,USD,18.0,4.0,4.0,20.0,4.0,-141.0,0.7830769230769231,6mc73,6mc739,6mc739v,6mc739vb,6mc739vb3,24.394136807817574,5157.170923379174
-12.1890087,-76.9577872,San Juan de Miraflores,Lima,354.0,129.0,S/,1.0,3.0,6.0,38.0,2.0,225.0,2.744186046511628,6mc68,6mc68v,6mc68v1,6mc68v11,6mc68v11c,-49.30472103004291,2101.6949152542375
-12.0963327,-77.02807209999997,La Molina,Lima,700.0,518.0,USD,17.0,4.0,4.0,21.0,4.0,182.0,1.3513513513513513,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-178.62318840579712,6500.0
-11.9450733,-77.0756035,Los Olivos,Lima,120.0,120.0,S/,1.0,4.0,8.0,17.0,1.0,0.0,1.0,6mchn,6mchn1,6mchn17,6mchn17q,6mchn17qb,-286.2334656084656,6385.833333333332
-12.0749736,-76.911726,La Molina,Lima,1450.0,600.0,USD,18.0,4.0,4.0,20.0,4.0,850.0,2.4166666666666665,6mc73,6mc73c,6mc73cf,6mc73cfd,6mc73cfd4,56.394136807817574,2872.4137931034484
-12.7612869,-76.6131105,Asia,Cañete,300.0,200.0,S/,4.0,4.0,4.0,8.0,2.0,100.0,1.5,6m9x2,6m9x2s,6m9x2su,6m9x2suh,6m9x2suh1,-49.25,9849.333333333334
-12.1028308318,-77.0071086862,San Borja,Lima,634.0,634.0,S/,18.0,8.0,6.0,18.0,4.0,0.0,1.0,6mc5p,6mc5ps,6mc5pst,6mc5pstp,6mc5pstpu,24.159090909090907,4684.162460567824
-12.078399753254972,-76.96377345026244,Santiago de Surco,Lima,1094.0,919.0,S/,19.0,4.0,4.0,20.0,5.0,175.0,1.190424374319913,6mc72,6mc729,6mc729h,6mc729hw,6mc729hwn,-121.9,8555.758683729433
-11.9848398,-77.0678834,Los Olivos,Lima,390.0,160.0,S/,2.0,5.0,8.0,20.0,2.0,230.0,2.4375,6mc5y,6mc5y6,6mc5y60,6mc5y60z,6mc5y60zh,-97.87301587301585,2072.225641025641
-11.870596800000001,-77.0528484,Carabayllo,Lima,100.0,100.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,1.0,6mchq,6mchqx,6mchqx5,6mchqx5b,6mchqx5bf,-398.2334656084656,3154.95
-11.95952170116379,-76.98058060074158,San Juan de Lurigancho,Lima,150.0,90.0,S/,0.0,3.0,4.0,18.0,1.0,60.0,1.6666666666666667,6mc7b,6mc7bq,6mc7bqb,6mc7bqb6,6mc7bqb6w,-116.25563909774434,1913.333333333333
-12.0963327,-77.02807209999997,San Isidro,Lima,332.0,602.0,USD,18.0,4.0,4.0,35.0,4.0,-270.0,0.5514950166112956,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,341.7665343915344,14337.349397590362
-12.0963327,-77.02807209999997,La Molina,Lima,300.0,326.0,USD,10.0,4.0,4.0,15.0,3.0,-26.0,0.9202453987730062,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-28.55913978494624,8747.666666666666
-12.0756385,-76.9110056,La Molina,Lima,1040.0,450.0,USD,15.0,4.0,4.0,19.0,4.0,590.0,2.311111111111111,6mc73,6mc73c,6mc73ce,6mc73cen,6mc73cen7,309.7665343915344,5721.153846153847
-11.90962916630039,-77.04324595288695,Comas,Lima,336.0,188.0,S/,3.0,4.0,8.0,27.0,2.0,148.0,1.7872340425531914,6mchn,6mchnz,6mchnzf,6mchnzfv,6mchnzfv6,-238.45104895104896,1650.0
-12.071797636063552,-77.0315322058197,Lima Cercado,Lima,306.0,216.0,USD,4.0,3.0,4.0,32.0,2.0,90.0,1.4166666666666667,6mc5r,6mc5r4,6mc5r47,6mc5r47k,6mc5r47ke,-408.2334656084656,6805.555555555556
-12.215589999999999,-77.00559439999998,Chorrillos,Lima,201.0,175.0,S/,3.0,3.0,4.0,22.0,2.0,26.0,1.1485714285714286,6mc4x,6mc4x8,6mc4x8n,6mc4x8np,6mc4x8npp,26.76653439153438,7658.706467661692
-12.090096699999998,-77.0156927,San Isidro,Lima,495.0,495.0,S/,16.0,5.0,5.0,35.0,4.0,0.0,1.0,6mc5p,6mc5pr,6mc5prn,6mc5prnf,6mc5prnfh,328.7450980392157,10731.31313131313
-12.08114892670837,-76.90086204597169,La Molina,Lima,511.0,471.0,S/,16.0,5.0,5.0,21.0,4.0,40.0,1.0849256900212314,6mc76,6mc760,6mc760d,6mc760dw,6mc760dw0,83.40384615384616,5132.6810176125255
-12.038420599999998,-76.95703069999998,La Molina,Lima,1005.0,700.0,S/,19.0,5.0,4.0,21.0,5.0,305.0,1.4357142857142857,6mc78,6mc78b,6mc78b3,6mc78b3x,6mc78b3x5,-159.2549019607843,4104.477611940299
-12.068593,-76.9488543,La Molina,Lima,1377.0,584.0,USD,18.0,4.0,4.0,20.0,4.0,793.0,2.357876712328767,6mc72,6mc72f,6mc72fz,6mc72fzx,6mc72fzx3,140.39413680781757,3558.4604212055187
-12.08149272207175,-76.9067516696045,La Molina,Lima,405.0,300.0,USD,9.0,4.0,4.0,15.0,2.0,105.0,1.35,6mc73,6mc73b,6mc73bw,6mc73bwh,6mc73bwhn,-378.2334656084656,5012.345679012346
-12.0734211,-76.9814824,Ate Vitarte,Lima,230.0,230.0,S/,5.0,4.0,5.0,22.0,1.0,0.0,1.0,6mc72,6mc724,6mc724p,6mc724pg,6mc724pg1,-223.25563909774434,5300.434782608696
-12.0873969,-76.9031562,La Molina,Lima,640.0,640.0,S/,18.0,4.0,4.0,20.0,4.0,0.0,1.0,6mc74,6mc74p,6mc74p8,6mc74p8c,6mc74p8cf,-174.60586319218243,3089.84375
-12.2141087,-76.997427,Chorrillos,Lima,200.0,176.0,S/,3.0,3.0,4.0,22.0,2.0,24.0,1.1363636363636365,6mc4x,6mc4xb,6mc4xbk,6mc4xbkp,6mc4xbkpt,-98.23346560846562,7632.5
-12.076773483699998,-76.98221805119998,Ate Vitarte,Lima,140.0,140.0,S/,1.0,4.0,6.0,26.0,2.0,0.0,1.0,6mc72,6mc721,6mc721r,6mc721rr,6mc721rr8,132.6115384615385,5621.0
-12.1255798,-77.01950569999998,Miraflores,Lima,153.0,236.0,USD,5.0,3.0,4.0,32.0,2.0,-83.0,0.6483050847457628,6mc5p,6mc5p2,6mc5p2s,6mc5p2s5,6mc5p2s57,-125.38846153846151,10500.0
-12.0827659,-76.93527210000002,La Molina,Lima,290.0,232.0,S/,5.0,4.0,4.0,17.0,2.0,58.0,1.25,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,-62.30472103004291,7241.379310344828
-11.8799278051,-76.928954362,San Juan de Lurigancho,Lima,350.0,350.0,S/,11.0,3.0,6.0,33.0,3.0,0.0,1.0,6mck3,6mck3m,6mck3mq,6mck3mq4,6mck3mq43,-59.255639097744336,9311.014285714286
-12.173167999999999,-76.96559169999998,San Juan de Miraflores,Lima,150.0,150.0,S/,2.0,4.0,6.0,23.0,1.0,0.0,1.0,6mc68,6mc68x,6mc68xg,6mc68xgq,6mc68xgq5,313.51875,2800.0
-12.7628793,-76.6015008,Asia,Cañete,450.0,360.0,S/,12.0,5.0,4.0,7.0,3.0,90.0,1.25,6m9x2,6m9x2u,6m9x2us,6m9x2us6,6m9x2us6z,45.89830508474577,6271.11111111111
-12.1229200503,-76.9875478566,Santiago de Surco,Lima,280.0,280.0,S/,8.0,4.0,4.0,30.0,2.0,0.0,1.0,6mc70,6mc701,6mc7015,6mc70156,6mc70156u,-365.2334656084656,8047.467857142857
-12.0679633,-76.91413009999997,La Molina,Lima,450.0,484.0,S/,16.0,5.0,5.0,21.0,4.0,-34.0,0.9297520661157025,6mc73,6mc73g,6mc73g0,6mc73g0g,6mc73g0g4,-54.571428571428584,8484.444444444445
-12.0725058,-76.9881075,Ate Vitarte,Lima,558.0,558.0,S/,17.0,6.0,7.0,12.0,4.0,0.0,1.0,6mc72,6mc724,6mc7246,6mc7246b,6mc7246bx,-310.45104895104896,1806.4516129032254
-12.111586,-77.029301,Miraflores,Lima,182.0,165.0,USD,2.0,2.0,4.0,40.0,2.0,17.0,1.103030303030303,6mc5p,6mc5p5,6mc5p5h,6mc5p5hu,6mc5p5huz,-163.3884615384615,11153.846153846154
-12.117429,-77.00850890000002,Santiago de Surco,Lima,120.0,100.0,S/,0.0,2.0,3.0,30.0,1.0,20.0,1.2,6mc5p,6mc5pd,6mc5pdh,6mc5pdh4,6mc5pdh4g,78.69527896995709,7416.666666666668
-12.1230654422,-77.0111717387,Miraflores,Lima,436.0,436.0,S/,15.0,5.0,5.0,37.0,3.0,0.0,1.0,6mc5p,6mc5p9,6mc5p94,6mc5p944,6mc5p944j,757.548951048951,9085.477064220184
-12.128063800000001,-77.00154509999999,Miraflores,Lima,381.0,360.0,S/,12.0,3.0,4.0,35.0,3.0,21.0,1.0583333333333333,6mc5p,6mc5pb,6mc5pb1,6mc5pb1h,6mc5pb1hv,-23.23346560846562,7640.4199475065625
-12.0874226,-76.9088443,La Molina,Lima,300.0,250.0,S/,6.0,3.0,4.0,17.0,2.0,50.0,1.2,6mc71,6mc71z,6mc71zs,6mc71zs9,6mc71zs9w,170.39413680781757,6416.666666666668
-12.089613900000002,-76.95494409999998,La Molina,Lima,324.0,300.0,S/,9.0,4.0,4.0,15.0,2.0,24.0,1.08,6mc70,6mc70z,6mc70z5,6mc70z5h,6mc70z5hg,-383.2334656084656,6222.222222222223
-12.089613900000002,-76.9549441,La Molina,Lima,469.0,421.0,S/,14.0,4.0,4.0,20.0,4.0,48.0,1.1140142517814726,6mc70,6mc70z,6mc70z5,6mc70z5h,6mc70z5hg,-473.2334656084656,6654.157782515991
-12.780078999999999,-76.5957778,Asia,Cañete,208.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,28.0,1.1555555555555554,6m9x3,6m9x31,6m9x312,6m9x312w,6m9x312wt,-83.39393939393938,4500.0
-12.0937955,-76.98492559999998,San Borja,Lima,600.0,365.0,USD,12.0,4.0,5.0,29.0,3.0,235.0,1.643835616438356,6mc70,6mc70n,6mc70nm,6mc70nmk,6mc70nmk9,-64.30472103004291,6416.666666666668
-12.0559288029,-76.9446406609,NoEspecifica,Lima,149.0,149.0,S/,1.0,2.0,4.0,30.0,2.0,0.0,1.0,6mc73,6mc73j,6mc73j6,6mc73j69,6mc73j695,24.695278969957087,9635.711409395974
-12.1227584,-76.9720473,Santiago de Surco,Lima,1624.0,656.0,USD,18.0,4.0,4.0,28.0,4.0,968.0,2.475609756097561,6mc70,6mc703,6mc703n,6mc703ne,6mc703nev,590.7665343915344,6230.0
-12.1052336,-77.00877790000001,San Borja,Lima,320.0,320.0,S/,10.0,4.0,5.0,29.0,2.0,0.0,1.0,6mc5p,6mc5ps,6mc5ps7,6mc5ps7c,6mc5ps7cv,-26.48124999999999,6989.0625
-12.0682409978,-76.9643519609,NoEspecifica,Lima,1000.0,1000.0,S/,19.0,6.0,5.0,20.0,4.0,0.0,1.0,6mc72,6mc72e,6mc72eh,6mc72eh3,6mc72eh32,807.548951048951,5069.33
-12.07888766323314,-77.01690303068845,La Victoria,Lima,250.0,170.0,S/,2.0,2.0,4.0,42.0,1.0,80.0,1.4705882352941178,6mc5r,6mc5r3,6mc5r3n,6mc5r3n5,6mc5r3n52,-119.10169491525423,3440.0
-11.97326687192167,-77.08348460608214,Los Olivos,Lima,150.0,150.0,S/,2.0,5.0,8.0,20.0,2.0,0.0,1.0,6mc5v,6mc5vu,6mc5vum,6mc5vumd,6mc5vumd8,-113.87301587301585,5833.333333333332
-12.0959037,-76.92541340000002,La Molina,Lima,1050.0,350.0,S/,11.0,4.0,4.0,15.0,3.0,700.0,3.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,-11.522388059701484,3320.0
-12.13122186235901,-77.01199336887181,Santiago de Surco,Lima,496.0,500.0,USD,17.0,4.0,4.0,22.0,4.0,-4.0,0.992,6mc4z,6mc4zx,6mc4zx9,6mc4zx9d,6mc4zx9dd,181.74436090225566,7762.096774193548
-12.1196767,-76.9693468,Santiago de Surco,Lima,1140.0,750.0,S/,19.0,4.0,4.0,20.0,5.0,390.0,1.52,6mc70,6mc709,6mc7098,6mc7098t,6mc7098tu,-16.59615384615384,6115.789473684212
-12.0744894,-77.09205469999998,San Miguel,Lima,246.0,381.0,S/,13.0,4.0,6.0,48.0,2.0,-135.0,0.6456692913385826,6mc5m,6mc5m9,6mc5m9z,6mc5m9zm,6mc5m9zm0,41.315217391304344,6475.609756097561
-12.2984625,-76.85560939999998,Lurín,Lima,445.0,445.0,S/,15.0,6.0,6.0,10.0,1.0,0.0,1.0,6mc65,6mc651,6mc6515,6mc6515k,6mc6515kq,51.730769230769226,2170.1123595505624
-12.3849381,-76.77046419999998,San Bartolo,Lima,365.0,365.0,S/,12.0,6.0,8.0,8.0,3.0,0.0,1.0,6mc3t,6mc3t1,6mc3t13,6mc3t13k,6mc3t13kw,-128.45104895104896,3570.1479452054796
-12.076056847147193,-77.04602512883605,Jesús María,Lima,176.0,176.0,S/,3.0,3.0,4.0,38.0,2.0,0.0,1.0,6mc5q,6mc5qc,6mc5qc8,6mc5qc8g,6mc5qc8gc,501.7665343915344,5349.431818181818
-12.0859575,-77.01128990000002,La Victoria,Lima,290.0,290.0,S/,8.0,4.0,5.0,37.0,2.0,0.0,1.0,6mc5p,6mc5px,6mc5pxf,6mc5pxf4,6mc5pxf44,-309.45104895104896,4224.137931034483
-12.128869,-77.00107099999998,Santiago de Surco,Lima,160.0,220.0,USD,5.0,3.0,4.0,30.0,2.0,-60.0,0.7272727272727273,6mc5p,6mc5pb,6mc5pb1,6mc5pb18,6mc5pb180,-166.48125,7656.25
-12.084994900000002,-76.9206145,La Molina,Lima,511.0,410.0,USD,14.0,4.0,4.0,20.0,4.0,101.0,1.2463414634146341,6mc71,6mc71x,6mc71xu,6mc71xup,6mc71xupg,-108.23346560846562,4178.0821917808225
-12.0756385,-76.91100559999998,La Molina,Lima,1500.0,750.0,USD,19.0,5.0,4.0,21.0,5.0,750.0,2.0,6mc73,6mc73c,6mc73ce,6mc73cen,6mc73cen7,228.7450980392157,2800.0
-11.994114699999999,-77.05356659999998,Villa el Salvador,Lima,108.0,108.0,USD,0.0,3.0,4.0,22.0,1.0,0.0,1.0,6mc5y,6mc5y8,6mc5y8e,6mc5y8e3,6mc5y8e31,-93.36363636363637,1782.4074074074076
-12.1211038,-76.9815611,Santiago de Surco,Lima,340.0,300.0,S/,9.0,3.0,4.0,30.0,2.0,40.0,1.1333333333333333,6mc70,6mc701,6mc701r,6mc701rt,6mc701rtr,318.7665343915344,8500.0
-12.081225619767489,-76.9164472462952,La Molina,Lima,1414.0,600.0,USD,18.0,4.0,4.0,20.0,4.0,814.0,2.3566666666666665,6mc73,6mc738,6mc738x,6mc738xj,6mc738xju,-133.60586319218243,2846.5346534653468
-12.0853356,-76.8879182,La Molina,Lima,250.0,90.0,S/,0.0,2.0,3.0,7.0,2.0,160.0,2.7777777777777777,6mc74,6mc74r,6mc74rg,6mc74rgv,6mc74rgvv,-278.45104895104896,1260.0
-12.130599400000001,-76.9991532,Santiago de Surco,Lima,297.0,290.0,S/,8.0,4.0,4.0,30.0,2.0,7.0,1.0241379310344827,6mc4z,6mc4zz,6mc4zzd,6mc4zzdy,6mc4zzdyj,1.7665343915343783,5713.804713804714
-12.112071400000001,-77.02801690000003,Miraflores,Lima,377.0,377.0,S/,13.0,3.0,4.0,40.0,2.0,0.0,1.0,6mc5p,6mc5p5,6mc5p5j,6mc5p5jf,6mc5p5jfj,-12.304721030042913,5149.8673740053055
-11.9978182,-76.9059625,Chosica (Lurigancho),Lima,115.0,115.0,S/,1.0,3.0,4.0,6.0,1.0,0.0,1.0,6mc79,6mc79z,6mc79zy,6mc79zyg,6mc79zyg9,350.8536585365854,1886.9565217391305
-12.22077211918948,-76.99652114016693,Chorrillos,Lima,900.0,420.0,USD,14.0,4.0,5.0,19.0,3.0,480.0,2.142857142857143,6mc4r,6mc4rz,6mc4rzk,6mc4rzkb,6mc4rzkbg,,1866.666666666667
-11.95884138272573,-77.05998353738707,Comas,Lima,240.0,240.0,S/,5.0,3.0,4.0,17.0,1.0,0.0,1.0,6mc5y,6mc5yq,6mc5yqy,6mc5yqyw,6mc5yqyws,-54.10169491525423,2260.4166666666665
-12.0963327,-77.02807209999997,San Isidro,Lima,300.0,358.0,USD,12.0,3.0,4.0,35.0,3.0,-58.0,0.8379888268156425,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-376.2334656084656,11666.666666666664
-12.106047653900001,-77.0401468356,San Isidro,Lima,394.0,394.0,S/,13.0,3.0,5.0,43.0,3.0,0.0,1.0,6mc5n,6mc5nu,6mc5nuj,6mc5nujj,6mc5nujj4,816.7665343915344,6689.629441624365
-12.0761768,-77.09992779999997,San Miguel,Lima,192.0,270.0,S/,7.0,2.0,4.0,32.0,2.0,-78.0,0.7111111111111111,6mc5m,6mc5m9,6mc5m99,6mc5m99e,6mc5m99e1,,4841.666666666667
-12.116377438291721,-76.9710753862455,Santiago de Surco,Lima,1250.0,453.0,USD,15.0,4.0,4.0,28.0,3.0,797.0,2.759381898454746,6mc70,6mc706,6mc706r,6mc706r2,6mc706r2g,-273.2334656084656,6437.2
-12.081921000000001,-76.91075189999998,La Molina,Lima,369.0,369.0,USD,12.0,4.0,4.0,15.0,3.0,0.0,1.0,6mc73,6mc73b,6mc73be,6mc73be3,6mc73be39,-421.2334656084656,7113.821138211382
-12.0779061022,-76.9696186979,NoEspecifica,Lima,550.0,550.0,S/,17.0,5.0,5.0,27.0,4.0,0.0,1.0,6mc72,6mc729,6mc7292,6mc72923,6mc72923j,123.85057471264369,12702.058181818182
-12.0914691,-76.99891219999998,San Borja,Lima,300.0,350.0,S/,11.0,3.0,4.0,32.0,3.0,-50.0,0.8571428571428571,6mc5p,6mc5py,6mc5pyg,6mc5pyg4,6mc5pyg45,604.6115384615384,7778.333333333332
-12.07153085176439,-76.9680125437017,La Molina,Lima,372.0,288.0,S/,8.0,3.0,4.0,20.0,3.0,84.0,1.2916666666666667,6mc72,6mc72d,6mc72d3,6mc72d3w,6mc72d3w5,-95.10204081632654,5801.075268817204
-12.1014161916,-77.0376270757,San Isidro,Lima,200.0,200.0,S/,4.0,2.0,4.0,42.0,2.0,0.0,1.0,6mc5n,6mc5nv,6mc5nvn,6mc5nvnb,6mc5nvnbj,-58.255639097744336,22630.935
