latitud,longitud,Barrio,Ciudad,Precio,Area_total,Area_constr,MONEDA,Precio_m2_total,Precio_m2_constr,Precio_cat,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras
12.0749736,76.911726,La Molina,Lima,3618800.0,1000.0,517.0,S/,3618.8,6999.613152804643,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0803483,76.92574209999998,La Molina,Lima,3442714.0,363.0,363.0,S/,9484.060606060606,9484.060606060606,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.077412400000002,76.9178708,La Molina,Lima,7636000.0,2535.0,430.0,S/,3012.2287968441815,17758.13953488372,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0910518,76.9227919,La Molina,Lima,5250000.0,1180.0,330.0,USD,4449.152542372882,15909.09090909091,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08816,76.93178979999998,La Molina,Lima,3255000.0,790.0,350.0,USD,4120.2531645569625,9300.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0812415,76.89900179999998,La Molina,Lima,2275000.0,315.0,388.0,USD,7222.222222222223,5863.40206185567,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0749736,76.911726,La Molina,Lima,7000000.0,1478.0,530.0,USD,4736.129905277402,13207.547169811322,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.084994900000002,76.9206145,La Molina,Lima,2135000.0,511.0,416.0,USD,4178.082191780822,5132.211538461538,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0931569824,76.9498441641,La Molina,Lima,2278407.0,260.0,260.0,S/,8763.103846153846,8763.103846153846,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742935,76.9136304,La Molina,Lima,2975000.0,600.0,387.0,USD,4958.333333333333,7687.33850129199,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.078552508381259,76.92043842553709,La Molina,Lima,2730000.0,630.0,370.0,USD,4333.333333333333,7378.378378378378,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,2170000.0,400.0,248.0,USD,5425.0,8750.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0736987,76.8862775,La Molina,Lima,2625000.0,855.0,400.0,USD,3070.1754385964914,6562.5,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1161824,76.9390767,La Molina,Lima,2555000.0,800.0,333.0,USD,3193.75,7672.672672672673,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.092579847671239,76.9261051919869,La Molina,Lima,3762500.0,640.0,450.0,USD,5878.90625,8361.111111111111,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.086427,76.9060401,La Molina,Lima,2065000.0,504.0,280.0,S/,4097.222222222223,7375.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0880596,76.9369384,La Molina,Lima,6308000.0,1140.0,644.0,S/,5533.333333333333,9795.031055900621,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.144977,76.9895922,La Molina,Lima,2275000.0,527.0,340.0,USD,4316.888045540797,6691.176470588235,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1178159,76.9352274,La Molina,Lima,6606800.0,1140.0,700.0,S/,5795.438596491228,9438.285714285714,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0739915,76.8895723,La Molina,Lima,3850000.0,1100.0,580.0,USD,3500.0,6637.931034482759,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742007,76.9671843,La Molina,Lima,4760000.0,1064.0,712.0,USD,4473.684210526316,6685.393258426966,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0897826,76.9576443,La Molina,Lima,2345000.0,550.0,350.0,USD,4263.636363636364,6700.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.078488830455447,76.92070586014404,La Molina,Lima,2300000.0,580.0,280.0,S/,3965.5172413793102,8214.285714285714,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0728795,76.944006,La Molina,Lima,3818000.0,600.0,430.0,S/,6363.333333333333,8879.06976744186,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.092023,76.9498829,La Molina,Lima,2275000.0,307.0,296.0,USD,7410.4234527687295,7685.810810810811,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0795115,76.9189301,La Molina,Lima,4980000.0,1080.0,500.0,S/,4611.111111111111,9960.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0773989,76.9014703,La Molina,Lima,2415000.0,527.0,340.0,USD,4582.542694497154,7102.941176470588,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0972634,76.92684229999998,La Molina,Lima,2800000.0,800.0,220.0,USD,3500.0,12727.272727272728,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,4200000.0,1035.0,685.0,USD,4057.9710144927535,6131.386861313868,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.083322086102461,76.91439873474883,La Molina,Lima,2805000.0,510.0,250.0,S/,5500.0,11220.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.086271961435273,76.92210674285887,La Molina,Lima,2240000.0,335.0,325.0,USD,6686.567164179104,6892.307692307692,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2082500.0,400.0,285.0,USD,5206.25,7307.017543859649,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0897826,76.9576443,La Molina,Lima,2345000.0,550.0,350.0,USD,4263.636363636364,6700.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0937231,76.936367,La Molina,Lima,6300000.0,2849.0,500.0,USD,2211.302211302211,12600.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.071264644413938,76.96081503005347,La Molina,Lima,5075000.0,1000.0,500.0,USD,5075.0,10150.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0735810082797,76.91310592513123,La Molina,Lima,4515000.0,1250.0,480.0,USD,3612.0,9406.25,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0850641,76.9129003,La Molina,Lima,2100000.0,324.0,248.0,USD,6481.481481481482,8467.741935483871,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0867354,76.9123878,La Molina,Lima,1680000.0,339.0,208.0,USD,4955.7522123893805,8076.923076923077,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.100657676199999,76.95161871479999,La Molina,Lima,1323979.0,384.0,384.0,S/,3447.8619791666665,3447.8619791666665,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0812415,76.89900179999998,La Molina,Lima,2625000.0,450.0,385.0,USD,5833.333333333333,6818.181818181818,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0884256,76.8991599,La Molina,Lima,1820000.0,300.0,271.0,USD,6066.666666666667,6715.867158671586,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0772863,76.93537229999998,La Molina,Lima,5795536.0,421.0,421.0,S/,13766.118764845605,13766.118764845605,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0981488,76.8747175,La Molina,Lima,3320000.0,762.0,762.0,S/,4356.955380577428,4356.955380577428,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0808316,76.9198159,La Molina,Lima,4550000.0,700.0,450.0,USD,6500.0,10111.111111111111,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0877271,76.92486029999998,La Molina,Lima,1560000.0,306.0,220.0,S/,5098.0392156862745,7090.909090909091,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0894162,76.929822,La Molina,Lima,5254000.0,1291.0,293.0,S/,4069.713400464756,17931.74061433447,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0665386,76.911124,La Molina,Lima,3850000.0,1200.0,500.0,USD,3208.3333333333335,7700.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,3018750.0,1150.0,353.0,USD,2625.0,8551.699716713882,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0867354,76.9123878,La Molina,Lima,1890000.0,300.0,270.0,USD,6300.0,7000.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.096605411219238,76.95201873779295,La Molina,Lima,2975000.0,960.0,600.0,USD,3098.9583333333335,4958.333333333333,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0732208,76.88966999999998,La Molina,Lima,3990000.0,1040.0,570.0,USD,3836.5384615384614,7000.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0771286,76.9679852,La Molina,Lima,5250000.0,1000.0,420.0,USD,5250.0,12500.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,6300000.0,1342.0,588.0,USD,4694.485842026826,10714.285714285714,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0756385,76.9110056,La Molina,Lima,2730000.0,1200.0,450.0,USD,2275.0,6066.666666666667,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0647928,76.958725,La Molina,Lima,2765000.0,467.0,397.0,USD,5920.770877944326,6964.735516372796,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0791766,76.89353649999998,La Molina,Lima,4550000.0,1410.0,493.0,USD,3226.950354609929,9229.20892494929,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742935,76.9136304,La Molina,Lima,3115000.0,600.0,375.0,USD,5191.666666666667,8306.666666666666,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.081540472024018,76.91193580627443,La Molina,Lima,2572500.0,320.0,400.0,USD,8039.0625,6431.25,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1004954,76.9527791,La Molina,Lima,1225000.0,166.0,226.0,USD,7379.518072289156,5420.353982300885,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0959037,76.92541340000002,La Molina,Lima,4200000.0,1000.0,337.0,USD,4200.0,12462.908011869436,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1167705,76.93765869999999,La Molina,Lima,4478680.0,1080.0,700.0,S/,4146.925925925926,6398.114285714286,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,4165000.0,1390.0,565.0,USD,2996.4028776978416,7371.6814159292035,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0784339,76.9470079,La Molina,Lima,830000.0,87.0,216.0,S/,9540.229885057472,3842.5925925925926,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.07767968255762,76.92991733551027,La Molina,Lima,2975000.0,600.0,363.0,USD,4958.333333333333,8195.592286501378,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.092367800000002,76.9231703,La Molina,Lima,3795000.0,1265.0,343.0,S/,3000.0,11064.139941690963,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0756385,76.9110056,La Molina,Lima,4614800.0,945.0,675.0,S/,4883.386243386243,6836.740740740741,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0863757,76.92743759999998,La Molina,Lima,3430000.0,700.0,350.0,USD,4900.0,9800.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0849973,76.92061509999998,La Molina,Lima,2135000.0,511.0,320.0,USD,4178.082191780822,6671.875,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742935,76.9136304,La Molina,Lima,7901600.0,1098.0,517.0,S/,7196.357012750455,15283.558994197292,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0730771,76.95464659999998,La Molina,Lima,4316000.0,1000.0,429.0,S/,4316.0,10060.60606060606,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.093353531193767,76.92374217116394,La Molina,Lima,1855000.0,375.0,365.0,USD,4946.666666666667,5082.191780821918,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.098661562729399,76.9520616531372,La Molina,Lima,3850000.0,847.0,600.0,USD,4545.454545454545,6416.666666666667,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0860975,76.9088458,La Molina,Lima,1960000.0,488.0,275.0,USD,4016.3934426229507,7127.272727272727,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0839632,76.92464090000001,La Molina,Lima,1925000.0,300.0,300.0,USD,6416.666666666667,6416.666666666667,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,4980000.0,500.0,500.0,S/,9960.0,9960.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2624300.0,300.0,326.0,USD,8747.666666666666,8050.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0711168,76.9393896,La Molina,Lima,1207500.0,160.0,196.0,USD,7546.875,6160.714285714285,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0976943,76.95108509999999,La Molina,Lima,1575000.0,259.0,202.0,USD,6081.081081081081,7797.029702970297,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2030000.0,330.0,355.0,USD,6151.515151515152,5718.30985915493,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0749736,76.911726,La Molina,Lima,2680000.0,1015.0,339.0,S/,2640.3940886699506,7905.604719764012,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1015402,76.95083479999998,La Molina,Lima,1365000.0,187.0,350.0,USD,7299.465240641711,3900.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.086743727812,76.92565769444302,La Molina,Lima,1759600.0,273.0,210.0,S/,6445.421245421246,8379.047619047618,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.089613900000002,76.9549441,La Molina,Lima,1820000.0,340.0,240.0,USD,5352.941176470588,7583.333333333333,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0830018338259,76.89612452883603,La Molina,Lima,2415000.0,1000.0,301.0,USD,2415.0,8023.2558139534885,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.078383,76.90912809999998,La Molina,Lima,2975000.0,600.0,420.0,USD,4958.333333333333,7083.333333333333,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0752812,76.91831839999998,La Molina,Lima,2606200.0,509.0,650.0,S/,5120.235756385069,4009.5384615384614,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0773989,76.9014703,La Molina,Lima,5250000.0,1400.0,400.0,USD,3750.0,13125.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2485000.0,612.0,457.0,USD,4060.4575163398695,5437.636761487965,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.083343,76.8965961,La Molina,Lima,2954800.0,1000.0,350.0,S/,2954.8,8442.285714285714,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0781116,76.9284535,La Molina,Lima,5880000.0,737.0,640.0,USD,7978.290366350067,9187.5,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2852500.0,502.0,395.0,USD,5682.270916334662,7221.518987341772,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0847118338784,76.92858348729555,La Molina,Lima,2975000.0,580.0,280.0,USD,5129.310344827586,10625.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0780526,76.9293845,La Molina,Lima,3154000.0,600.0,363.0,S/,5256.666666666667,8688.70523415978,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0734196,76.9654562,La Molina,Lima,5250000.0,1050.0,400.0,USD,5000.0,13125.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742935,76.9136304,La Molina,Lima,3261519.0,700.0,400.0,S/,4659.312857142857,8153.7975,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,4550000.0,700.0,518.0,USD,6500.0,8783.783783783783,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0795115,76.91893009999998,La Molina,Lima,3850000.0,1124.0,400.0,USD,3425.266903914591,9625.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.118558756931591,76.97572786517912,La Molina,Lima,5215000.0,1005.0,750.0,USD,5189.054726368159,6953.333333333333,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.084029199999998,76.9110056,La Molina,Lima,2954800.0,720.0,334.0,S/,4103.888888888889,8846.706586826347,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.085770760011089,76.92375658085437,La Molina,Lima,2135000.0,309.0,258.0,USD,6909.385113268609,8275.193798449613,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,2660000.0,450.0,350.0,USD,5911.111111111111,7600.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0874226,76.9088443,La Molina,Lima,2975000.0,1000.0,400.0,USD,2975.0,7437.5,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08874749542765,76.93099586613158,La Molina,Lima,3255000.0,790.0,380.0,USD,4120.2531645569625,8565.78947368421,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.075576,76.91646369999998,La Molina,Lima,4375000.0,1058.0,672.0,USD,4135.1606805293,6510.416666666667,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,1162687.0,190.0,190.0,S/,6119.405263157894,6119.405263157894,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.075053,76.914158,La Molina,Lima,8330000.0,1098.0,517.0,USD,7586.520947176685,16112.185686653771,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0755062,76.93056870000002,La Molina,Lima,7000000.0,1300.0,550.0,USD,5384.615384615385,12727.272727272728,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0886426,76.95754359999998,La Molina,Lima,3325000.0,890.0,172.0,USD,3735.955056179775,19331.39534883721,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,4375000.0,700.0,428.0,USD,6250.0,10221.96261682243,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0756385,76.9110056,La Molina,Lima,2625000.0,1008.0,670.0,USD,2604.1666666666665,3917.910447761194,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0875323,76.9522759,La Molina,Lima,4200000.0,1000.0,406.0,USD,4200.0,10344.827586206897,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0754089,76.9079896,La Molina,Lima,5644000.0,663.0,590.0,S/,8512.820512820514,9566.101694915254,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0833907,76.91440439999998,La Molina,Lima,2131500.0,340.0,406.0,USD,6269.117647058823,5250.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
11.9815573,77.09688199999998,La Molina,Lima,1865765.0,300.0,300.0,S/,6219.216666666666,6219.216666666666,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,2822000.0,640.0,430.0,S/,4409.375,6562.790697674419,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,6825000.0,1467.0,440.0,USD,4652.351738241308,15511.363636363636,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0742007,76.9671843,La Molina,Lima,7350000.0,1384.0,760.0,USD,5310.693641618497,9671.052631578947,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.093163699999998,76.9347054,La Molina,Lima,7350000.0,1300.0,550.0,USD,5653.846153846154,13363.636363636364,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08790040483217,76.92111433009455,La Molina,Lima,3325000.0,900.0,278.0,USD,3694.4444444444443,11960.431654676258,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.077980300000002,76.9295348,La Molina,Lima,4880400.0,600.0,518.0,S/,8134.0,9421.621621621622,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08703635932626,76.95657238826861,La Molina,Lima,1855000.0,263.0,268.0,USD,7053.231939163498,6921.641791044776,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0827686,76.935257,La Molina,Lima,7700000.0,1050.0,600.0,USD,7333.333333333333,12833.333333333334,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0910518,76.92279189999998,La Molina,Lima,2415000.0,317.0,312.0,USD,7618.296529968455,7740.384615384615,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.080219087417701,76.89775187573105,La Molina,Lima,1855000.0,450.0,250.0,USD,4122.222222222223,7420.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.1161824,76.9390767,La Molina,Lima,1855000.0,237.0,350.0,USD,7827.004219409283,5300.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,5976000.0,1132.0,650.0,S/,5279.151943462897,9193.846153846154,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0864145,76.9023601,La Molina,Lima,2625000.0,855.0,327.0,USD,3070.1754385964914,8027.522935779816,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0696099,76.9092045,La Molina,Lima,5040000.0,1515.0,625.0,USD,3326.732673267327,8064.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0777299,76.9000762,La Molina,Lima,3325000.0,800.0,400.0,USD,4156.25,8312.5,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0857224,76.9086688,La Molina,Lima,796800.0,69.0,172.0,S/,11547.826086956522,4632.558139534884,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.080205608399632,76.91411639814757,La Molina,Lima,2940000.0,700.0,300.0,USD,4200.0,9800.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0853136,76.92993320000002,La Molina,Lima,2829000.0,580.0,300.0,S/,4877.586206896552,9430.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.069115650699999,76.95128426879998,La Molina,Lima,2868837.0,410.0,410.0,S/,6997.163414634147,6997.163414634147,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,1909000.0,600.0,289.0,S/,3181.6666666666665,6605.5363321799305,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0812415,76.89900179999998,La Molina,Lima,2625000.0,1025.0,500.0,USD,2560.9756097560976,5250.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0744789,76.96497480000002,La Molina,Lima,5250000.0,1002.0,365.0,USD,5239.520958083833,14383.561643835616,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0839632,76.92464090000001,La Molina,Lima,12250000.0,1500.0,534.0,USD,8166.666666666667,22940.07490636704,muy caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0734087,76.9376587,La Molina,Lima,1470000.0,191.0,255.0,USD,7696.335078534032,5764.705882352941,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.083722632744351,76.91061615943906,La Molina,Lima,2660000.0,530.0,362.0,USD,5018.867924528302,7348.066298342542,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0743078,76.9017076,La Molina,Lima,2030000.0,267.0,308.0,USD,7602.996254681648,6590.909090909091,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0791365,76.89352509999998,La Molina,Lima,2380000.0,300.0,300.0,USD,7933.333333333333,7933.333333333333,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08290346779807,76.9203352946747,La Molina,Lima,5250000.0,1083.0,470.0,USD,4847.645429362881,11170.212765957447,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0963327,77.02807209999997,La Molina,Lima,1592500.0,292.0,242.0,USD,5453.767123287671,6580.578512396694,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.10346293457138,76.91299396777343,La Molina,Lima,1400000.0,190.0,280.0,USD,7368.421052631579,5000.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0951059,76.9223705,La Molina,Lima,1645000.0,374.0,266.0,USD,4398.395721925133,6184.210526315789,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0781345,76.9284463,La Molina,Lima,5950000.0,736.0,640.0,USD,8084.239130434783,9296.875,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0793797,76.9263468,La Molina,Lima,5145000.0,600.0,382.0,USD,8575.0,13468.586387434554,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0743991,76.91689839999998,La Molina,Lima,4550000.0,1050.0,420.0,USD,4333.333333333333,10833.333333333334,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0823015,76.90408300000001,La Molina,Lima,4150000.0,830.0,439.0,S/,5000.0,9453.302961275627,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0777299,76.9000762,La Molina,Lima,4008000.0,1156.0,549.0,S/,3467.128027681661,7300.546448087432,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.077980300000002,76.9295348,La Molina,Lima,3115000.0,1050.0,370.0,USD,2966.6666666666665,8418.918918918918,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0820196,76.928234,La Molina,Lima,1662500.0,330.0,190.0,USD,5037.878787878788,8750.0,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.081849,76.9152806,La Molina,Lima,1365000.0,150.0,217.0,USD,9100.0,6290.322580645161,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.074232503115196,76.96718754247222,La Molina,Lima,8050000.0,1384.0,759.0,USD,5816.473988439307,10606.060606060606,caro,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0881399,76.89688220000002,La Molina,Lima,2490000.0,1180.0,302.0,S/,2110.169491525424,8245.033112582782,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.08591698164161,76.92468967434387,La Molina,Lima,2065000.0,310.0,258.0,USD,6661.290322580645,8003.875968992248,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0756385,76.91100559999998,La Molina,Lima,5950000.0,1700.0,550.0,USD,3500.0,10818.181818181818,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.07670506214551,76.9186003149066,La Molina,Lima,2432500.0,580.0,385.0,USD,4193.9655172413795,6318.181818181818,bajo,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
12.0800966,76.9667139,La Molina,Lima,5600000.0,1170.0,500.0,USD,4786.324786324786,11200.0,medio,"(-30.461, 787.525]",4.0,4.0,18.0,3.0
