element_type,osmid,amenity,name,geometry
way,435323738,bank,BanBif,"POLYGON ((-77.028244 -12.1274876, -77.02830040000001 -12.1276445, -77.0281935 -12.1276813, -77.0281592 -12.1275856, -77.028159 -12.1275464, -77.0281792 -12.1275099, -77.028244 -12.1274876))"
way,435323741,bank,Banco de Crédito del Perú,"POLYGON ((-77.0326311 -12.1257711, -77.0328897 -12.125672, -77.03296450000001 -12.1258585, -77.0328878 -12.1258879, -77.0329268 -12.1259853, -77.03274500000001 -12.126055, -77.0326311 -12.1257711))"
way,435325972,bank,BCP,"POLYGON ((-77.02862020000001 -12.1322548, -77.0287594 -12.1322167, -77.028738 -12.1320761, -77.0286177 -12.132102, -77.02862020000001 -12.1322548))"
way,435325973,restaurant,La Bodega de la Trattoria,"POLYGON ((-77.0278064 -12.1329204, -77.02780420000001 -12.1327822, -77.0279632 -12.1327649, -77.0279632 -12.1328319, -77.02783290000001 -12.1329334, -77.0278064 -12.1329204))"
way,435326241,school,Colegio Karol Wojtyla,"POLYGON ((-77.0787452 -12.0634253, -77.0787162 -12.0635553, -77.0786238 -12.0635355, -77.0786528 -12.0634056, -77.0787452 -12.0634253))"
way,435326242,school,San Antonio ABAD,"POLYGON ((-77.07876229999999 -12.0632874, -77.0786952 -12.0632706, -77.07872829999999 -12.0631441, -77.0787954 -12.0631609, -77.07876229999999 -12.0632874))"
way,435326888,clinic,Medical Center,"POLYGON ((-77.0259588 -12.1344584, -77.02588 -12.1345258, -77.0258099 -12.1344476, -77.0258888 -12.1343801, -77.0259588 -12.1344584))"
way,435326938,bank,Banco Financiero,"POLYGON ((-77.03785209999999 -12.1091784, -77.0379224 -12.1091109, -77.0377869 -12.1089761, -77.0377166 -12.1090436, -77.03785209999999 -12.1091784))"
way,435326939,restaurant,Danica,"POLYGON ((-77.0378518 -12.10919, -77.0377797 -12.1092588, -77.0376569 -12.1091357, -77.037729 -12.109067, -77.0378518 -12.10919))"
way,435331667,parking,,"POLYGON ((-77.0276641 -12.1258252, -77.0277227 -12.1262287, -77.0275012 -12.1262594, -77.0274426 -12.1258559, -77.0276641 -12.1258252))"
way,435337808,restaurant,Doña Paulina Chicharronería,"POLYGON ((-77.02795089999999 -12.1266687, -77.02797169999999 -12.1268549, -77.0279164 -12.1268767, -77.0278476 -12.1267093, -77.02795089999999 -12.1266687))"
way,435338437,restaurant,Puerto Huanchaco,"POLYGON ((-77.07762820000001 -11.9341533, -77.0776673 -11.9340737, -77.0777174 -11.9340977, -77.077676 -11.9341774, -77.07762820000001 -11.9341533))"
way,435338676,school,Escuela Adventista,"POLYGON ((-77.03673139999999 -12.1118163, -77.03673550000001 -12.1120557, -77.03618969999999 -12.1120645, -77.0361856 -12.1118251, -77.03673139999999 -12.1118163))"
way,435338678,school,Institución Educativa Miraflores,"POLYGON ((-77.0367423 -12.1122143, -77.0367457 -12.1125936, -77.0361977 -12.1125982, -77.03619430000001 -12.112219, -77.0367423 -12.1122143))"
way,435340088,bank,BBVA,"POLYGON ((-77.0299199 -12.1298068, -77.02997480000001 -12.1300255, -77.03027400000001 -12.1299537, -77.0302191 -12.129735, -77.0299199 -12.1298068))"
way,435340487,restaurant,Hong Fu,"POLYGON ((-77.0775493 -11.865996, -77.07750799999999 -11.866037, -77.07744409999999 -11.8659752, -77.0774854 -11.8659342, -77.0775493 -11.865996))"
way,435341455,restaurant,Sabor Pez,"POLYGON ((-77.0704271 -12.0919075, -77.0704552 -12.0919811, -77.0702446 -12.0920579, -77.0702165 -12.0919844, -77.0704271 -12.0919075))"
way,435341475,restaurant,Pardos Chicken,"POLYGON ((-77.0386385 -12.1118543, -77.0384969 -12.1119943, -77.03841509999999 -12.1119152, -77.03855679999999 -12.1117753, -77.0386385 -12.1118543))"
way,435341934,bank,Banbif,"POLYGON ((-77.0295253 -12.1246102, -77.0296724 -12.1245973, -77.0296827 -12.1247486, -77.0295338 -12.1247541, -77.0295253 -12.1246102))"
way,435342892,restaurant,Casa Vegetariana Luz y Salud,"POLYGON ((-77.0707365 -12.0927496, -77.07076000000001 -12.0928135, -77.07061419999999 -12.0928648, -77.0705907 -12.0928009, -77.0707365 -12.0927496))"
way,435344308,restaurant,La Casa,"POLYGON ((-77.0371521 -12.1089752, -77.0371564 -12.1088763, -77.03726829999999 -12.1088808, -77.03726399999999 -12.1089798, -77.0371521 -12.1089752))"
way,435344459,restaurant,Alfresco: Pescados,"POLYGON ((-77.0314546 -12.125874, -77.0314844 -12.1259425, -77.0313457 -12.1260001, -77.031316 -12.1259317, -77.0314546 -12.125874))"
way,435345016,restaurant,Coliseo Tradiciones,"POLYGON ((-77.07566869999999 -11.8711381, -77.07559740000001 -11.8712636, -77.07540969999999 -11.8711148, -77.0754945 -11.8709985, -77.07566869999999 -11.8711381))"
way,435345438,bank,Scotiabank,"POLYGON ((-77.0372452 -12.1070836, -77.0373957 -12.1070777, -77.03739729999999 -12.1069322, -77.0373821 -12.1069174, -77.03732119999999 -12.1069233, -77.0373197 -12.106901, -77.03724649999999 -12.1069004, -77.0372452 -12.1070836))"
way,435345445,bank,BCP Conquistadores,"POLYGON ((-77.03734710000001 -12.1056089, -77.037352 -12.1054964, -77.03759580000001 -12.1055075, -77.03763120000001 -12.10551, -77.0376297 -12.1056208, -77.0373721 -12.105608, -77.03734710000001 -12.1056089))"
way,435345826,restaurant,Pizza Hut,"POLYGON ((-77.028959 -12.1324654, -77.02885809999999 -12.1325348, -77.0289271 -12.1326306, -77.029028 -12.1325611, -77.028959 -12.1324654))"
way,435346053,restaurant,Chifa Jiexiong,"POLYGON ((-77.1038681 -12.0664205, -77.1039214 -12.0664232, -77.10391749999999 -12.0664951, -77.1038642 -12.0664924, -77.1038681 -12.0664205))"
way,435346054,restaurant,Polleria Kyos,"POLYGON ((-77.103872 -12.0665597, -77.10390889999999 -12.0665611, -77.1039068 -12.066614, -77.1038698 -12.0666126, -77.103872 -12.0665597))"
way,435346081,restaurant,Hanzo,"POLYGON ((-77.036891 -12.1019326, -77.03687739999999 -12.1018191, -77.03689199999999 -12.1018198, -77.0370234 -12.1018044, -77.03703489999999 -12.101916, -77.036891 -12.1019326))"
way,435346100,restaurant,Restaurant Hospedaje Venecia,"POLYGON ((-76.9724222 -12.2250748, -76.97232169999999 -12.2251845, -76.9724192 -12.2252698, -76.97251970000001 -12.2251601, -76.9724222 -12.2250748))"
way,435347002,parking,Ariosto 24 Horas,"POLYGON ((-77.0269711 -12.125521, -77.02700830000001 -12.1257726, -77.0271783 -12.1257486, -77.02715550000001 -12.1255941, -77.02709969999999 -12.125602, -77.0270853 -12.1255049, -77.0269711 -12.125521))"
way,435347007,restaurant,Cavalli,"POLYGON ((-77.0280308 -12.1254738, -77.0281715 -12.1254522, -77.0281947 -12.1255965, -77.028054 -12.1256181, -77.0280308 -12.1254738))"
way,435347269,restaurant,Segundo Muelle,"POLYGON ((-77.0370996 -12.1007872, -77.03711730000001 -12.1009066, -77.03691329999999 -12.1009328, -77.03687170000001 -12.1009096, -77.0368596 -12.1008195, -77.0368792 -12.100815, -77.0370996 -12.1007872))"
way,435347270,restaurant,Mandalay,"POLYGON ((-77.03684920000001 -12.1005224, -77.0368393 -12.1004458, -77.03681469999999 -12.1004488, -77.0367744 -12.1004221, -77.0367596 -12.100307, -77.0369792 -12.10028, -77.03699760000001 -12.1004229, -77.0370546 -12.1004158, -77.0370649 -12.1004959, -77.03684920000001 -12.1005224))"
way,435348835,bank,Scotiabank Miraflores,"POLYGON ((-77.02952449999999 -12.1288398, -77.0295996 -12.1289014, -77.029605 -12.1289879, -77.0294803 -12.1289958, -77.0294092 -12.1289984, -77.0294092 -12.1288778, -77.02952449999999 -12.1288398))"
way,435348836,bank,Interbank Larco,"POLYGON ((-77.02948929999999 -12.1242856, -77.0295011 -12.1242836, -77.0297565 -12.1242413, -77.02977509999999 -12.1243486, -77.0295079 -12.1243929, -77.02948929999999 -12.1242856))"
way,435348850,restaurant,Ricardo's,"POLYGON ((-76.8269389 -12.3330927, -76.82687989999999 -12.3331143, -76.8268601 -12.3330629, -76.82691920000001 -12.3330412, -76.8269389 -12.3330927))"
way,435348851,restaurant,,"POLYGON ((-76.8267148 -12.3324856, -76.8266522 -12.3325125, -76.82662740000001 -12.3325016, -76.82659870000001 -12.3324381, -76.826678 -12.332404, -76.8267148 -12.3324856))"
way,435348852,restaurant,Olas Bravas,"POLYGON ((-76.8253435 -12.3319829, -76.82534560000001 -12.332055, -76.82516680000001 -12.3320601, -76.82516459999999 -12.331988, -76.8253435 -12.3319829))"
way,435348854,restaurant,Santa Rosa,"POLYGON ((-76.8244533 -12.3328029, -76.8244546 -12.332852, -76.824347 -12.3328549, -76.8243456 -12.3328058, -76.8244533 -12.3328029))"
way,435349507,restaurant,Punto Sabor,"POLYGON ((-77.0751029 -11.8708794, -77.0750565 -11.8708411, -77.075091 -11.8708011, -77.0751374 -11.8708395, -77.0751029 -11.8708794))"
way,435349512,school,Institución Educativa San Marcos,"POLYGON ((-77.0747913 -11.8719298, -77.0747009 -11.8719295, -77.0747011 -11.8718808, -77.0747915 -11.8718811, -77.0747913 -11.8719298))"
way,435349515,restaurant,,"POLYGON ((-77.07438759999999 -11.8704093, -77.07438329999999 -11.8704987, -77.0744886 -11.8704987, -77.0744929 -11.870443, -77.07445749999999 -11.8704219, -77.07438759999999 -11.8704093))"
way,435352145,school,Institución Educativa Jesus El Buen Pastor,"POLYGON ((-77.053513 -12.0565307, -77.0533142 -12.0565844, -77.05326119999999 -12.0563949, -77.05333039999999 -12.0563734, -77.0534287 -12.0563468, -77.0534486 -12.0564171, -77.0534787 -12.056409, -77.05350869999999 -12.0565154, -77.053513 -12.0565307))"
way,435352372,bank,BBVA Camino Real,"POLYGON ((-77.036091 -12.0975013, -77.0361977 -12.0974398, -77.0360836 -12.097235, -77.0359715 -12.0972944, -77.036091 -12.0975013))"
way,435352857,bank,Banco Azteca,"POLYGON ((-77.0339261 -12.0483193, -77.03397459999999 -12.0483935, -77.03389490000001 -12.0484434, -77.03384629999999 -12.0483692, -77.0339261 -12.0483193))"
way,435352858,bank,BBVA Camaná,"POLYGON ((-77.0343079 -12.048152, -77.0342069 -12.0480073, -77.0342988 -12.0479499, -77.0343962 -12.0480991, -77.0343079 -12.048152))"
way,435354035,marketplace,,"POLYGON ((-77.0362602 -12.0468433, -77.0363272 -12.0469322, -77.0361343 -12.0470694, -77.0360685 -12.046979, -77.0362602 -12.0468433))"
way,435354093,bank,Scotiabank El Golf-San Isidro,"POLYGON ((-77.0381331 -12.1022551, -77.03811140000001 -12.1020772, -77.0380868 -12.10208, -77.038068 -12.1019257, -77.0378465 -12.1019515, -77.037887 -12.1022837, -77.0381331 -12.1022551))"
way,435354423,restaurant,El Karioco,"POLYGON ((-77.03415649999999 -11.8844844, -77.0341921 -11.8845481, -77.0341416 -11.8845751, -77.0341061 -11.8845114, -77.03415649999999 -11.8844844))"
way,435354424,restaurant,Chifa Yackie Chan,"POLYGON ((-77.0343518 -11.8848513, -77.0343932 -11.8849333, -77.03425110000001 -11.8850019, -77.03420970000001 -11.8849199, -77.0343518 -11.8848513))"
way,435354425,restaurant,Pollos Chan,"POLYGON ((-77.0345672 -11.8852873, -77.0344585 -11.8853389, -77.0344904 -11.8854032, -77.03457160000001 -11.8853647, -77.0345856 -11.885351, -77.0345902 -11.8853339, -77.0345672 -11.8852873))"
way,435355492,restaurant,La Baguette,"POLYGON ((-77.0367722 -12.1069102, -77.0367736 -12.1070722, -77.0366487 -12.1070733, -77.0366473 -12.1069113, -77.0367722 -12.1069102))"
way,435357174,restaurant,D Barl Pizza,"POLYGON ((-76.82460810000001 -12.3309267, -76.824613 -12.3310911, -76.824527 -12.3310936, -76.824522 -12.3309292, -76.82460810000001 -12.3309267))"
way,435357494,restaurant,Chifa Qorianka,"POLYGON ((-77.0531577 -12.067245, -77.0530505 -12.0673258, -77.0530206 -12.0672878, -77.0531278 -12.067207, -77.0531577 -12.067245))"
way,435358059,restaurant,Gustos y Sabores,"POLYGON ((-77.0385005 -11.8922525, -77.0384375 -11.8923072, -77.0384821 -11.8923564, -77.03854509999999 -11.8923017, -77.0385005 -11.8922525))"
way,435359271,restaurant,Chifa Restaurante,"POLYGON ((-77.0754013 -12.0596178, -77.0753514 -12.0596112, -77.0753374 -12.0597136, -77.0753873 -12.0597201, -77.0754013 -12.0596178))"
way,435360094,school,Mi Pequeño Mundo,"POLYGON ((-76.82520839999999 -12.3285909, -76.82521490000001 -12.3287486, -76.8250267 -12.328756, -76.8250202 -12.3285983, -76.82520839999999 -12.3285909))"
way,435361004,restaurant,Pollos Ruiz,"POLYGON ((-77.0390201 -11.8929058, -77.03896880000001 -11.8928459, -77.038837 -11.8929539, -77.0388196 -11.8929336, -77.0390031 -11.8927832, -77.0390718 -11.8928635, -77.0390201 -11.8929058))"
way,435361005,school,Institución Educativa Nuestra Señora De Monserrat,"POLYGON ((-77.03934839999999 -11.8931685, -77.0391949 -11.8933198, -77.0394783 -11.8935951, -77.03954450000001 -11.8935078, -77.0395992 -11.8934369, -77.03934839999999 -11.8931685))"
way,435361006,clinic,Policlinico,"POLYGON ((-77.0395992 -11.8934369, -77.03954450000001 -11.8935078, -77.0395891 -11.8935407, -77.0396437 -11.8934698, -77.0395992 -11.8934369))"
way,435362245,restaurant,El Pichito,"POLYGON ((-77.05281220000001 -12.0597221, -77.05274249999999 -12.0597724, -77.0526595 -12.0596623, -77.0526642 -12.0596361, -77.05271810000001 -12.0595973, -77.05281220000001 -12.0597221))"
way,435367362,school,Institución Educativa Cesar Vallejos De Puente Piedra,"POLYGON ((-77.07214449999999 -11.8728646, -77.07205759999999 -11.8727591, -77.072155 -11.8726872, -77.0722284 -11.872784, -77.07214449999999 -11.8728646))"
way,435369096,school,Instituto Superior Tecnologico Santa Rosa,"POLYGON ((-76.9790196 -12.1887826, -76.979028 -12.1886448, -76.9793638 -12.1887598, -76.97936319999999 -12.1887823, -76.9790196 -12.1887826))"
way,435369489,bus_station,GH Bus,"POLYGON ((-77.0296926 -12.0733326, -77.02970670000001 -12.073177, -77.0299267 -12.0731961, -77.0299126 -12.0733516, -77.0296926 -12.0733326))"
way,435369497,restaurant,La Sason de Luncho,"POLYGON ((-76.824603 -12.330874, -76.8244443 -12.3308727, -76.82436559999999 -12.330745, -76.8244777 -12.330732, -76.82452170000001 -12.3307424, -76.8245603 -12.3307672, -76.8245857 -12.3308023, -76.824603 -12.330874))"
way,435370116,restaurant,Restaurant Erika,"POLYGON ((-76.89410460000001 -12.2736505, -76.8941758 -12.2737467, -76.8940423 -12.2738409, -76.8939711 -12.2737447, -76.89410460000001 -12.2736505))"
way,435373491,restaurant,Chifa Long Hui,"POLYGON ((-77.0525422 -12.0647313, -77.0525057 -12.0647611, -77.0525057 -12.0647951, -77.0525305 -12.0648096, -77.0525768 -12.0647719, -77.0525422 -12.0647313))"
way,435373492,marketplace,Mercado Virgen de Carmen,"POLYGON ((-77.05294480000001 -12.0633841, -77.05266520000001 -12.0634622, -77.0529664 -12.0638299, -77.0530668 -12.0638018, -77.05294480000001 -12.0633841))"
way,435374120,restaurant,Restaurant Valentina,"POLYGON ((-76.9741276 -12.1911025, -76.9741142 -12.191157, -76.97407250000001 -12.1911472, -76.974086 -12.1910927, -76.9741276 -12.1911025))"
way,435377905,parking,,"POLYGON ((-77.0330148 -12.0503167, -77.0329558 -12.0502311, -77.03320410000001 -12.0500779, -77.0332602 -12.0501652, -77.0330148 -12.0503167))"
way,435378800,restaurant,Restaurant Arequipeño El Fundador,"POLYGON ((-77.0725353 -12.0967835, -77.07251530000001 -12.0967283, -77.0726123 -12.0966948, -77.07257060000001 -12.0965793, -77.07241260000001 -12.0966335, -77.0724663 -12.0967832, -77.0724898 -12.0967992, -77.0725353 -12.0967835))"
way,435379715,restaurant,El Dorado,"POLYGON ((-77.04927530000001 -11.914544, -77.0493448 -11.9146694, -77.0492789 -11.9147044, -77.0492094 -11.914579, -77.04927530000001 -11.914544))"
way,435380521,bank,Mi Banco,"POLYGON ((-77.0312723 -12.0476832, -77.0312388 -12.0476316, -77.0311452 -12.0476896, -77.0311754 -12.047741, -77.0312723 -12.0476832))"
way,435380528,school,Institución Educativa Privada American Children,"POLYGON ((-76.9799044 -12.185354, -76.9799697 -12.1851472, -76.9801452 -12.1852001, -76.98008 -12.1854069, -76.9799044 -12.185354))"
way,435381808,restaurant,El Porton,"POLYGON ((-77.0543007 -11.9237039, -77.0543141 -11.923789, -77.05424189999999 -11.9237998, -77.05422849999999 -11.9237147, -77.0543007 -11.9237039))"
way,435382134,parking,,"POLYGON ((-77.0396078 -12.1206661, -77.0396123 -12.120871, -77.03948339999999 -12.1208737, -77.03947890000001 -12.1206688, -77.0396078 -12.1206661))"
way,435383368,restaurant,Restaurant Cevicheria,"POLYGON ((-77.05771799999999 -11.9320911, -77.05775149999999 -11.9321573, -77.0576873 -11.9321884, -77.0576538 -11.9321221, -77.05771799999999 -11.9320911))"
way,435383617,restaurant,Delicias Ali,"POLYGON ((-76.8252189 -12.3275986, -76.82520890000001 -12.3275904, -76.8251609 -12.3275593, -76.82513489999999 -12.3275964, -76.8251917 -12.3276359, -76.8252189 -12.3275986))"
way,435383618,restaurant,restaurant Cevicuera,"POLYGON ((-76.82520890000001 -12.3275904, -76.82525 -12.3275286, -76.8252044 -12.3274981, -76.8251609 -12.3275593, -76.82520890000001 -12.3275904))"
way,435384803,school,Institución Educativa Technology Schools Del Retablo I,"POLYGON ((-77.0592262 -11.9355101, -77.0593045 -11.9356532, -77.05931320000001 -11.9356692, -77.0590789 -11.9357918, -77.0590694 -11.9357967, -77.0589825 -11.9356376, -77.0592262 -11.9355101))"
way,435385727,school,Copérnico,"POLYGON ((-77.0420191 -12.0610682, -77.0421298 -12.0612017, -77.0419464 -12.0613472, -77.04183569999999 -12.0612137, -77.0420191 -12.0610682))"
way,435385741,restaurant,La Leña,"POLYGON ((-77.0329326 -12.0526577, -77.0328933 -12.0525997, -77.0328346 -12.0526368, -77.0328714 -12.0526952, -77.0329326 -12.0526577))"
way,435386227,restaurant,Mar y Sol,"POLYGON ((-77.01612900000001 -11.8729847, -77.0160494 -11.8730235, -77.0159601 -11.8728481, -77.01603969999999 -11.8728093, -77.01612900000001 -11.8729847))"
way,435388433,restaurant,Gladys,"POLYGON ((-77.0595817 -12.0669836, -77.0595615 -12.0671124, -77.0595067 -12.0671041, -77.0595268 -12.0669754, -77.0595817 -12.0669836))"
way,435392438,clinic,Clínica Especializada en Odontoestomatología,"POLYGON ((-77.0551856 -12.0743057, -77.0553223 -12.0742024, -77.0555201 -12.0744528, -77.05544690000001 -12.0745081, -77.0553324 -12.0743632, -77.0552689 -12.0744112, -77.0551856 -12.0743057))"
way,435392439,restaurant,Chifa Express,"POLYGON ((-77.0558803 -12.073684, -77.05590290000001 -12.0737754, -77.0558261 -12.0737976, -77.0558168 -12.0737355, -77.0558803 -12.073684))"
way,435392441,restaurant,Mr. Sushi,"POLYGON ((-77.0558803 -12.073684, -77.05593759999999 -12.0736401, -77.0559452 -12.0736709, -77.05596679999999 -12.0737608, -77.05590290000001 -12.0737754, -77.0558803 -12.073684))"
way,435392673,restaurant,Gran Parrillada Timbo,"POLYGON ((-77.0627561 -12.071654, -77.0626185 -12.0716637, -77.0625746 -12.0716337, -77.0625708 -12.0715825, -77.0626249 -12.0715787, -77.0626213 -12.0715301, -77.0627463 -12.0715213, -77.0627561 -12.071654))"
way,435392988,restaurant,Cevicheria Aide,"POLYGON ((-76.8341783 -12.3243677, -76.8341305 -12.3244205, -76.83407870000001 -12.3243758, -76.8341266 -12.324323, -76.8341783 -12.3243677))"
way,435392989,restaurant,Cevicheria Antonieta,"POLYGON ((-76.8343165 -12.3242094, -76.8342827 -12.3242469, -76.8342449 -12.3242143, -76.8342787 -12.3241768, -76.8343165 -12.3242094))"
way,435392990,restaurant,Marcelo Sea Food Perú,"POLYGON ((-76.83452819999999 -12.3239912, -76.8344762 -12.3239452, -76.83435590000001 -12.3240747, -76.834408 -12.3241208, -76.83452819999999 -12.3239912))"
way,435392991,restaurant,restaurante La Caleta,"POLYGON ((-76.83474699999999 -12.3237544, -76.83469909999999 -12.323711, -76.8346269 -12.3237871, -76.8346748 -12.3238305, -76.83474699999999 -12.3237544))"
way,435393487,restaurant,Pollos a la Brasa,"POLYGON ((-76.9676372 -12.1978526, -76.9676607 -12.1979902, -76.96757890000001 -12.1980036, -76.9675553 -12.197866, -76.9676372 -12.1978526))"
way,435393792,clinic,Clínica La Luz,"POLYGON ((-77.05536960000001 -12.0527486, -77.0552091 -12.0528412, -77.0552368 -12.0528875, -77.0552584 -12.0529237, -77.05541959999999 -12.0528308, -77.05536960000001 -12.0527486))"
